data1,data2,data3
-0.062,0.694,-0.11
-0.061,0.692,-0.119
-0.07,0.686,-0.114
-0.067,0.678,-0.116
-0.063,0.663,-0.112
-0.061,0.662,-0.108
-0.08,0.651,-0.123
-0.07,0.652,-0.124
-0.077,0.64,-0.124
-0.079,0.632,-0.124
-0.082,0.626,-0.113
-0.082,0.619,-0.127
-0.081,0.618,-0.124
-0.087,0.609,-0.114
-0.084,0.607,-0.126
-0.086,0.6,-0.13
-0.097,0.596,-0.125
-0.096,0.598,-0.133
-0.091,0.585,-0.135
-0.093,0.579,-0.143
-0.103,0.576,-0.145
-0.1,0.571,-0.149
-0.099,0.566,-0.15
-0.096,0.566,-0.153
-0.097,0.561,-0.143
-0.101,0.555,-0.151
-0.099,0.55,-0.149
-0.106,0.547,-0.147
-0.107,0.549,-0.162
-0.11,0.545,-0.162
-0.113,0.535,-0.165
-0.11,0.534,-0.159
-0.106,0.533,-0.167
-0.115,0.525,-0.179
-0.114,0.526,-0.176
-0.112,0.517,-0.182
-0.118,0.519,-0.191
-0.122,0.516,-0.191
-0.125,0.51,-0.19
-0.121,0.51,-0.192
-0.122,0.503,-0.203
-0.125,0.505,-0.202
-0.123,0.499,-0.201
-0.125,0.501,-0.212
-0.116,0.502,-0.207
-0.129,0.493,-0.219
-0.134,0.493,-0.215
-0.129,0.488,-0.217
-0.129,0.495,-0.228
-0.129,0.487,-0.235
-0.134,0.485,-0.23
-0.137,0.492,-0.235
-0.132,0.487,-0.244
-0.135,0.484,-0.248
-0.14,0.485,-0.259
-0.139,0.482,-0.253
-0.138,0.485,-0.253
-0.143,0.482,-0.263
-0.139,0.482,-0.252
-0.141,0.478,-0.27
-0.134,0.482,-0.275
-0.139,0.475,-0.278
-0.14,0.485,-0.276
-0.145,0.485,-0.283
-0.135,0.488,-0.295
-0.152,0.484,-0.29
-0.14,0.493,-0.293
-0.146,0.486,-0.296
-0.143,0.487,-0.292
-0.141,0.486,-0.301
-0.142,0.493,-0.309
-0.148,0.495,-0.298
-0.148,0.497,-0.312
-0.144,0.502,-0.317
-0.147,0.497,-0.311
-0.147,0.497,-0.321
-0.146,0.505,-0.332
-0.143,0.506,-0.34
-0.144,0.508,-0.336
-0.144,0.514,-0.333
-0.149,0.509,-0.345
-0.147,0.517,-0.352
-0.15,0.518,-0.35
-0.144,0.533,-0.368
-0.147,0.526,-0.36
-0.144,0.534,-0.377
-0.149,0.541,-0.365
-0.144,0.553,-0.373
-0.147,0.551,-0.382
-0.141,0.553,-0.375
-0.144,0.563,-0.374
-0.149,0.569,-0.373
-0.154,0.569,-0.384
-0.144,0.569,-0.397
-0.145,0.576,-0.402
-0.144,0.584,-0.401
-0.149,0.585,-0.392
-0.137,0.587,-0.393
-0.139,0.597,-0.409
-0.14,0.605,-0.405
-0.137,0.61,-0.412
-0.132,0.62,-0.417
-0.141,0.622,-0.405
-0.14,0.628,-0.405
-0.139,0.64,-0.418
-0.141,0.644,-0.42
-0.145,0.647,-0.413
-0.139,0.649,-0.422
-0.138,0.656,-0.43
-0.139,0.663,-0.437
-0.133,0.661,-0.435
-0.134,0.669,-0.448
-0.131,0.674,-0.443
-0.137,0.682,-0.443
-0.133,0.681,-0.435
-0.13,0.699,-0.448
-0.13,0.697,-0.445
-0.136,0.706,-0.452
-0.133,0.71,-0.441
-0.13,0.716,-0.449
-0.13,0.722,-0.449
-0.122,0.727,-0.448
-0.127,0.729,-0.441
-0.123,0.734,-0.449
-0.122,0.742,-0.454
-0.118,0.747,-0.45
-0.121,0.757,-0.468
-0.12,0.757,-0.464
-0.113,0.775,-0.468
-0.119,0.774,-0.474
-0.118,0.781,-0.468
-0.11,0.793,-0.473
-0.116,0.803,-0.46
-0.105,0.799,-0.464
-0.108,0.806,-0.47
-0.107,0.814,-0.475
-0.106,0.826,-0.47
-0.106,0.825,-0.483
-0.098,0.835,-0.474
-0.092,0.845,-0.471
-0.099,0.847,-0.478
-0.094,0.861,-0.465
-0.098,0.863,-0.472
-0.1,0.872,-0.483
-0.099,0.88,-0.485
-0.092,0.891,-0.475
-0.091,0.894,-0.479
-0.087,0.908,-0.476
-0.099,0.907,-0.479
-0.089,0.914,-0.476
-0.088,0.929,-0.477
-0.08,0.93,-0.467
-0.08,0.933,-0.471
-0.084,0.943,-0.473
-0.081,0.945,-0.476
-0.087,0.951,-0.478
-0.075,0.966,-0.468
-0.082,0.97,-0.473
-0.08,0.979,-0.472
-0.076,0.98,-0.473
-0.077,0.994,-0.469
-0.078,0.996,-0.474
-0.066,1.0,-0.473
-0.059,1.005,-0.477
-0.075,1.009,-0.469
-0.07,1.022,-0.48
-0.066,1.027,-0.475
-0.065,1.025,-0.461
-0.066,1.04,-0.471
-0.066,1.042,-0.467
-0.065,1.048,-0.472
-0.065,1.049,-0.47
-0.058,1.059,-0.468
-0.056,1.059,-0.472
-0.058,1.064,-0.465
-0.06,1.06,-0.467
-0.055,1.078,-0.47
-0.058,1.073,-0.47
-0.061,1.086,-0.465
-0.054,1.09,-0.463
-0.055,1.087,-0.46
-0.053,1.097,-0.466
-0.043,1.102,-0.46
-0.05,1.101,-0.452
-0.044,1.108,-0.448
-0.043,1.114,-0.458
-0.043,1.12,-0.451
-0.037,1.134,-0.446
-0.04,1.136,-0.449
-0.036,1.139,-0.439
-0.031,1.144,-0.45
-0.033,1.151,-0.442
-0.031,1.159,-0.43
-0.03,1.159,-0.431
-0.029,1.161,-0.438
-0.024,1.166,-0.434
-0.023,1.172,-0.417
-0.021,1.177,-0.425
-0.018,1.181,-0.412
-0.012,1.186,-0.41
-0.022,1.192,-0.411
-0.014,1.193,-0.405
-0.015,1.199,-0.402
-0.012,1.203,-0.408
-0.015,1.206,-0.401
-0.007,1.211,-0.393
-0.013,1.21,-0.391
-0.018,1.21,-0.383
-0.011,1.22,-0.377
-0.01,1.219,-0.383
-0.011,1.223,-0.378
-0.015,1.23,-0.385
-0.01,1.225,-0.376
-0.004,1.229,-0.37
-0.003,1.234,-0.369
-0.003,1.229,-0.368
-0.006,1.223,-0.362
0.001,1.232,-0.356
-0.002,1.229,-0.357
-0.012,1.23,-0.351
-0.002,1.227,-0.346
0.007,1.235,-0.342
0.012,1.229,-0.345
0.003,1.227,-0.341
0.008,1.228,-0.338
0.004,1.227,-0.324
0.008,1.238,-0.336
0.013,1.235,-0.323
0.01,1.229,-0.316
0.009,1.232,-0.319
0.009,1.231,-0.326
0.002,1.221,-0.315
0.015,1.23,-0.318
0.013,1.227,-0.304
0.015,1.224,-0.313
0.011,1.221,-0.313
0.009,1.218,-0.306
0.015,1.222,-0.3
0.018,1.218,-0.301
0.014,1.215,-0.29
0.008,1.212,-0.308
0.017,1.208,-0.293
0.012,1.206,-0.3
0.01,1.211,-0.293
0.013,1.204,-0.287
0.017,1.206,-0.277
0.02,1.208,-0.295
0.02,1.207,-0.286
0.016,1.198,-0.285
0.022,1.204,-0.279
0.017,1.193,-0.278
0.019,1.191,-0.265
0.02,1.187,-0.263
0.02,1.179,-0.274
0.02,1.179,-0.26
0.018,1.169,-0.259
0.019,1.17,-0.243
0.013,1.171,-0.25
0.02,1.166,-0.257
0.015,1.156,-0.247
0.009,1.155,-0.245
0.018,1.154,-0.238
0.02,1.148,-0.252
0.02,1.146,-0.241
0.011,1.141,-0.242
0.02,1.135,-0.236
0.016,1.128,-0.235
0.01,1.127,-0.234
0.018,1.118,-0.23
0.011,1.12,-0.227
0.017,1.116,-0.23
0.013,1.113,-0.222
0.015,1.094,-0.226
0.014,1.093,-0.219
0.015,1.089,-0.213
0.008,1.085,-0.215
0.012,1.087,-0.224
0.008,1.07,-0.221
0.004,1.078,-0.224
0.013,1.071,-0.22
0.014,1.067,-0.207
0.011,1.058,-0.214
0.006,1.053,-0.213
0.009,1.039,-0.207
0.007,1.039,-0.212
0.014,1.028,-0.203
0.009,1.029,-0.2
0.01,1.027,-0.202
0.008,1.016,-0.204
-0.001,1.004,-0.209
0.004,1.006,-0.211
-0.004,1.0,-0.214
0.001,1.003,-0.206
0.005,0.988,-0.215
-0.001,0.982,-0.219
-0.003,0.98,-0.216
-0.007,0.982,-0.214
-0.007,0.977,-0.218
-0.014,0.98,-0.217
-0.003,0.973,-0.226
-0.008,0.971,-0.231
-0.004,0.972,-0.224
-0.007,0.972,-0.236
-0.002,0.961,-0.23
-0.01,0.961,-0.231
-0.004,0.958,-0.246
-0.006,0.954,-0.232
-0.006,0.958,-0.233
-0.003,0.953,-0.227
-0.008,0.954,-0.236
-0.008,0.948,-0.237
-0.007,0.953,-0.238
-0.011,0.953,-0.252
-0.004,0.955,-0.24
-0.001,0.953,-0.244
-0.008,0.961,-0.247
-0.005,0.962,-0.247
0.002,0.96,-0.243
-0.001,0.958,-0.232
-0.001,0.956,-0.244
0.004,0.966,-0.241
-0.003,0.971,-0.243
-0.0,0.967,-0.24
0.002,0.966,-0.235
0.005,0.965,-0.236
-0.004,0.968,-0.232
0.004,0.966,-0.216
0.004,0.97,-0.201
0.011,0.96,-0.209
0.009,0.968,-0.208
0.002,0.959,-0.204
0.0,0.955,-0.203
0.004,0.952,-0.191
0.007,0.949,-0.194
-0.001,0.944,-0.187
0.007,0.946,-0.178
0.004,0.939,-0.166
0.006,0.93,-0.163
-0.004,0.928,-0.167
-0.004,0.911,-0.162
-0.006,0.908,-0.166
-0.003,0.898,-0.156
-0.01,0.893,-0.157
-0.004,0.884,-0.138
-0.005,0.881,-0.139
-0.009,0.873,-0.137
-0.013,0.863,-0.131
-0.016,0.854,-0.123
-0.016,0.844,-0.132
-0.016,0.837,-0.123
-0.02,0.825,-0.127
-0.022,0.819,-0.119
-0.025,0.82,-0.121
-0.028,0.806,-0.121
-0.029,0.802,-0.114
-0.027,0.799,-0.107
-0.035,0.784,-0.109
-0.037,0.772,-0.11
-0.037,0.77,-0.112
-0.04,0.759,-0.109
-0.034,0.748,-0.109
-0.039,0.742,-0.106
-0.044,0.728,-0.105
-0.042,0.719,-0.11
-0.05,0.716,-0.113
-0.054,0.707,-0.106
-0.053,0.697,-0.109
-0.058,0.683,-0.108
-0.063,0.686,-0.102
-0.06,0.671,-0.109
-0.071,0.66,-0.113
-0.072,0.652,-0.118
-0.064,0.649,-0.124
-0.071,0.638,-0.124
-0.08,0.635,-0.128
-0.08,0.623,-0.125
-0.081,0.616,-0.119
-0.086,0.608,-0.12
-0.089,0.599,-0.133
-0.083,0.596,-0.123
-0.087,0.587,-0.127
-0.092,0.577,-0.137
-0.092,0.579,-0.134
-0.092,0.569,-0.141
-0.104,0.557,-0.152
-0.101,0.556,-0.155
-0.097,0.549,-0.161
-0.102,0.549,-0.153
-0.102,0.542,-0.166
-0.105,0.536,-0.16
-0.108,0.524,-0.169
-0.107,0.527,-0.162
-0.105,0.521,-0.168
-0.11,0.521,-0.19
-0.115,0.511,-0.178
-0.118,0.513,-0.181
-0.111,0.51,-0.185
-0.116,0.507,-0.188
-0.119,0.496,-0.196
-0.122,0.505,-0.201
-0.119,0.498,-0.203
-0.121,0.498,-0.212
-0.127,0.494,-0.214
-0.121,0.489,-0.218
-0.124,0.49,-0.218
-0.129,0.489,-0.211
-0.126,0.485,-0.214
-0.123,0.487,-0.237
-0.128,0.484,-0.23
-0.129,0.481,-0.234
-0.134,0.476,-0.233
-0.135,0.475,-0.233
-0.136,0.472,-0.253
-0.139,0.471,-0.252
-0.139,0.474,-0.244
-0.138,0.469,-0.252
-0.141,0.472,-0.256
-0.14,0.471,-0.254
-0.143,0.474,-0.271
-0.144,0.479,-0.277
-0.141,0.477,-0.286
-0.142,0.483,-0.281
-0.135,0.486,-0.286
-0.145,0.482,-0.29
-0.147,0.491,-0.303
-0.15,0.492,-0.292
-0.148,0.486,-0.305
-0.145,0.496,-0.303
-0.147,0.502,-0.312
-0.149,0.505,-0.311
-0.149,0.507,-0.323
-0.149,0.505,-0.328
-0.148,0.512,-0.336
-0.15,0.508,-0.341
-0.149,0.52,-0.344
-0.148,0.528,-0.352
-0.147,0.526,-0.354
-0.147,0.533,-0.353
-0.153,0.535,-0.363
-0.151,0.538,-0.368
-0.145,0.539,-0.367
-0.142,0.553,-0.365
-0.146,0.554,-0.381
-0.145,0.561,-0.383
-0.144,0.562,-0.378
-0.138,0.568,-0.38
-0.139,0.574,-0.386
-0.143,0.578,-0.388
-0.14,0.584,-0.388
-0.151,0.59,-0.393
-0.139,0.592,-0.407
-0.132,0.607,-0.404
-0.138,0.614,-0.405
-0.138,0.617,-0.409
-0.138,0.614,-0.41
-0.146,0.621,-0.411
-0.134,0.621,-0.407
-0.135,0.627,-0.415
-0.137,0.639,-0.422
-0.134,0.643,-0.429
-0.134,0.64,-0.423
-0.135,0.65,-0.425
-0.132,0.655,-0.424
-0.134,0.664,-0.436
-0.127,0.665,-0.438
-0.127,0.668,-0.431
-0.126,0.674,-0.435
-0.129,0.679,-0.435
-0.126,0.677,-0.434
-0.122,0.689,-0.443
-0.128,0.694,-0.448
-0.12,0.702,-0.441
-0.118,0.707,-0.455
-0.119,0.708,-0.452
-0.128,0.707,-0.418
-0.119,0.717,-0.456
-0.122,0.723,-0.459
-0.118,0.724,-0.455
-0.116,0.732,-0.462
-0.117,0.734,-0.446
-0.118,0.738,-0.45
-0.119,0.747,-0.453
-0.114,0.758,-0.459
-0.118,0.755,-0.45
-0.118,0.769,-0.479
-0.116,0.766,-0.47
-0.107,0.774,-0.467
-0.113,0.783,-0.472
-0.111,0.787,-0.467
-0.113,0.795,-0.478
-0.11,0.796,-0.466
-0.104,0.807,-0.475
-0.102,0.814,-0.464
-0.109,0.821,-0.465
-0.106,0.83,-0.471
-0.105,0.833,-0.48
-0.095,0.836,-0.468
-0.095,0.852,-0.475
-0.096,0.852,-0.469
-0.091,0.859,-0.481
-0.098,0.866,-0.473
-0.092,0.871,-0.48
-0.087,0.873,-0.484
-0.086,0.878,-0.48
-0.088,0.889,-0.484
-0.081,0.898,-0.49
-0.087,0.911,-0.49
-0.087,0.907,-0.489
-0.073,0.913,-0.495
-0.085,0.929,-0.481
-0.08,0.927,-0.487
-0.075,0.939,-0.49
-0.079,0.95,-0.481
-0.069,0.957,-0.484
-0.07,0.962,-0.487
-0.075,0.971,-0.48
-0.076,0.985,-0.474
-0.075,0.993,-0.481
-0.073,0.995,-0.487
-0.076,1.006,-0.478
-0.071,1.012,-0.47
-0.067,1.021,-0.476
-0.066,1.031,-0.488
-0.063,1.04,-0.482
-0.061,1.05,-0.473
-0.066,1.047,-0.482
-0.053,1.056,-0.471
-0.057,1.06,-0.469
-0.056,1.075,-0.464
-0.052,1.087,-0.471
-0.051,1.097,-0.475
-0.047,1.095,-0.464
-0.047,1.106,-0.46
-0.041,1.113,-0.458
-0.046,1.114,-0.463
-0.043,1.128,-0.457
-0.035,1.125,-0.458
-0.033,1.143,-0.443
-0.037,1.145,-0.44
-0.032,1.147,-0.443
-0.032,1.158,-0.439
-0.024,1.156,-0.442
-0.025,1.159,-0.443
-0.027,1.167,-0.432
-0.023,1.174,-0.431
-0.028,1.177,-0.43
-0.023,1.18,-0.422
-0.027,1.183,-0.418
-0.023,1.185,-0.419
-0.02,1.187,-0.423
-0.021,1.187,-0.409
-0.021,1.198,-0.411
-0.013,1.198,-0.41
-0.018,1.197,-0.405
-0.015,1.2,-0.4
-0.011,1.205,-0.414
-0.02,1.205,-0.4
-0.009,1.205,-0.4
-0.007,1.208,-0.4
-0.015,1.209,-0.404
-0.001,1.214,-0.385
-0.005,1.215,-0.387
-0.007,1.221,-0.395
-0.012,1.214,-0.388
-0.005,1.219,-0.384
0.001,1.224,-0.345
-0.005,1.225,-0.376
0.008,1.23,-0.375
-0.005,1.224,-0.376
-0.001,1.228,-0.375
-0.007,1.225,-0.378
0.0,1.229,-0.36
0.003,1.221,-0.37
0.009,1.234,-0.375
0.005,1.229,-0.372
0.003,1.226,-0.359
0.008,1.228,-0.366
0.004,1.225,-0.353
0.003,1.228,-0.362
0.01,1.223,-0.352
0.01,1.235,-0.356
0.001,1.233,-0.364
0.008,1.23,-0.357
0.008,1.227,-0.347
0.011,1.229,-0.359
0.013,1.236,-0.336
0.006,1.226,-0.333
0.008,1.229,-0.337
0.009,1.224,-0.338
0.007,1.226,-0.335
0.017,1.227,-0.323
0.019,1.227,-0.322
0.014,1.228,-0.312
0.013,1.22,-0.327
0.008,1.222,-0.321
0.014,1.227,-0.311
0.018,1.223,-0.315
0.013,1.224,-0.31
0.02,1.217,-0.304
0.02,1.228,-0.303
0.02,1.22,-0.294
0.011,1.22,-0.291
0.011,1.221,-0.299
0.017,1.213,-0.289
0.019,1.208,-0.294
0.012,1.203,-0.29
0.016,1.205,-0.285
0.025,1.2,-0.284
0.025,1.198,-0.287
0.026,1.203,-0.283
0.02,1.198,-0.276
0.024,1.185,-0.275
0.023,1.185,-0.262
0.018,1.19,-0.274
0.017,1.194,-0.265
0.018,1.179,-0.265
0.02,1.183,-0.254
0.019,1.175,-0.257
0.025,1.176,-0.253
0.02,1.175,-0.253
0.015,1.166,-0.263
0.014,1.167,-0.25
0.013,1.161,-0.243
0.011,1.156,-0.25
0.015,1.153,-0.242
0.015,1.152,-0.253
0.014,1.147,-0.247
0.008,1.139,-0.235
0.017,1.145,-0.232
0.019,1.123,-0.227
0.02,1.127,-0.233
0.019,1.12,-0.231
0.015,1.116,-0.22
0.006,1.112,-0.224
0.013,1.107,-0.228
0.017,1.105,-0.215
0.014,1.104,-0.222
0.015,1.091,-0.216
0.009,1.088,-0.217
0.011,1.085,-0.209
0.013,1.079,-0.206
0.016,1.069,-0.213
0.011,1.066,-0.217
0.007,1.06,-0.208
0.006,1.058,-0.214
0.005,1.05,-0.209
0.008,1.046,-0.227
-0.001,1.042,-0.206
0.008,1.033,-0.209
0.009,1.035,-0.21
0.009,1.028,-0.203
0.005,1.022,-0.215
0.01,1.018,-0.21
0.002,1.015,-0.205
0.008,1.01,-0.205
0.005,1.001,-0.217
-0.002,0.994,-0.217
-0.005,0.986,-0.213
-0.011,0.984,-0.215
0.005,0.978,-0.212
-0.004,0.977,-0.211
-0.001,0.971,-0.215
-0.004,0.97,-0.223
-0.003,0.962,-0.224
-0.002,0.964,-0.214
0.002,0.964,-0.22
-0.007,0.965,-0.221
0.0,0.959,-0.219
-0.0,0.96,-0.228
-0.004,0.959,-0.224
-0.007,0.955,-0.234
-0.001,0.954,-0.237
-0.002,0.954,-0.236
-0.004,0.955,-0.235
-0.01,0.955,-0.237
-0.001,0.957,-0.236
-0.006,0.952,-0.24
-0.004,0.957,-0.243
-0.008,0.955,-0.241
-0.004,0.961,-0.246
0.003,0.951,-0.251
0.004,0.968,-0.252
-0.003,0.963,-0.244
0.006,0.961,-0.245
0.006,0.961,-0.232
-0.002,0.958,-0.247
-0.004,0.968,-0.245
0.004,0.964,-0.243
-0.0,0.969,-0.248
0.01,0.968,-0.245
0.003,0.97,-0.235
-0.002,0.975,-0.228
0.0,0.974,-0.228
-0.001,0.977,-0.217
-0.003,0.975,-0.219
0.001,0.968,-0.207
-0.007,0.967,-0.205
0.007,0.966,-0.21
0.008,0.961,-0.198
0.01,0.965,-0.187
0.005,0.956,-0.193
0.005,0.948,-0.178
0.006,0.949,-0.174
0.006,0.938,-0.175
0.001,0.923,-0.169
0.006,0.921,-0.166
-0.001,0.915,-0.147
-0.007,0.908,-0.15
-0.01,0.897,-0.14
-0.008,0.896,-0.149
-0.01,0.875,-0.145
-0.009,0.869,-0.129
-0.018,0.856,-0.126
-0.017,0.86,-0.126
-0.016,0.842,-0.121
-0.033,0.828,-0.123
-0.025,0.82,-0.107
-0.025,0.812,-0.111
-0.029,0.797,-0.107
-0.03,0.786,-0.1
-0.036,0.783,-0.102
-0.044,0.776,-0.102
-0.047,0.76,-0.104
-0.042,0.755,-0.105
-0.051,0.744,-0.104
-0.043,0.745,-0.105
-0.05,0.736,-0.101
-0.047,0.723,-0.095
-0.051,0.71,-0.102
-0.053,0.701,-0.096
-0.052,0.699,-0.106
-0.073,0.687,-0.098
-0.068,0.683,-0.103
-0.065,0.668,-0.113
-0.07,0.668,-0.114
-0.077,0.661,-0.11
-0.063,0.654,-0.119
-0.063,0.649,-0.11
-0.078,0.639,-0.115
-0.069,0.638,-0.108
-0.077,0.624,-0.121
-0.082,0.617,-0.122
-0.081,0.614,-0.129
-0.082,0.612,-0.129
-0.081,0.602,-0.126
-0.089,0.59,-0.14
-0.092,0.58,-0.145
-0.097,0.582,-0.145
-0.094,0.574,-0.14
-0.103,0.569,-0.142
-0.095,0.555,-0.161
-0.103,0.555,-0.157
-0.099,0.548,-0.154
-0.1,0.545,-0.165
-0.097,0.541,-0.162
-0.115,0.528,-0.164
-0.115,0.518,-0.165
-0.111,0.519,-0.166
-0.102,0.52,-0.174
-0.11,0.514,-0.182
-0.12,0.505,-0.182
-0.122,0.503,-0.194
-0.121,0.5,-0.187
-0.125,0.508,-0.194
-0.122,0.495,-0.202
-0.122,0.49,-0.196
-0.127,0.491,-0.206
-0.123,0.487,-0.219
-0.134,0.475,-0.216
-0.128,0.48,-0.222
-0.132,0.481,-0.23
-0.138,0.476,-0.23
-0.133,0.48,-0.223
-0.134,0.481,-0.237
-0.14,0.477,-0.253
-0.137,0.479,-0.249
-0.134,0.48,-0.248
-0.137,0.475,-0.25
-0.142,0.481,-0.257
-0.137,0.476,-0.266
-0.145,0.473,-0.266
-0.145,0.475,-0.263
-0.136,0.476,-0.262
-0.144,0.479,-0.277
-0.141,0.485,-0.29
-0.142,0.475,-0.287
-0.143,0.476,-0.289
-0.152,0.476,-0.297
-0.142,0.48,-0.299
-0.142,0.481,-0.292
-0.144,0.487,-0.302
-0.14,0.49,-0.31
-0.147,0.495,-0.315
-0.152,0.489,-0.312
-0.142,0.51,-0.32
-0.15,0.503,-0.323
-0.139,0.5,-0.327
-0.136,0.504,-0.327
-0.151,0.5,-0.323
-0.148,0.507,-0.329
-0.152,0.51,-0.329
-0.145,0.507,-0.344
-0.142,0.507,-0.348
-0.143,0.516,-0.346
-0.148,0.516,-0.349
-0.145,0.521,-0.36
-0.153,0.52,-0.351
-0.149,0.526,-0.359
-0.141,0.533,-0.364
-0.143,0.533,-0.371
-0.145,0.539,-0.367
-0.148,0.543,-0.386
-0.155,0.546,-0.383
-0.141,0.555,-0.388
-0.143,0.566,-0.384
-0.144,0.562,-0.396
-0.147,0.574,-0.396
-0.144,0.58,-0.399
-0.15,0.585,-0.41
-0.141,0.595,-0.403
-0.148,0.593,-0.407
-0.141,0.607,-0.422
-0.143,0.602,-0.42
-0.141,0.616,-0.423
-0.139,0.616,-0.411
-0.139,0.624,-0.422
-0.137,0.631,-0.42
-0.136,0.634,-0.413
-0.136,0.642,-0.428
-0.14,0.645,-0.428
-0.137,0.657,-0.428
-0.134,0.662,-0.43
-0.139,0.675,-0.441
-0.135,0.673,-0.438
-0.136,0.682,-0.434
-0.133,0.686,-0.436
-0.131,0.691,-0.457
-0.125,0.696,-0.447
-0.133,0.698,-0.441
-0.122,0.715,-0.45
-0.121,0.716,-0.441
-0.122,0.725,-0.447
-0.126,0.727,-0.455
-0.122,0.727,-0.454
-0.126,0.738,-0.467
-0.118,0.736,-0.461
-0.12,0.749,-0.456
-0.125,0.755,-0.46
-0.119,0.76,-0.462
-0.114,0.762,-0.465
-0.122,0.772,-0.471
-0.114,0.782,-0.463
-0.113,0.781,-0.463
-0.121,0.79,-0.467
-0.111,0.792,-0.478
-0.11,0.799,-0.469
-0.116,0.797,-0.474
-0.105,0.8,-0.468
-0.113,0.813,-0.472
-0.106,0.818,-0.471
-0.114,0.828,-0.486
-0.105,0.827,-0.474
-0.102,0.837,-0.482
-0.1,0.846,-0.478
-0.104,0.848,-0.482
-0.106,0.854,-0.474
-0.095,0.863,-0.489
-0.098,0.874,-0.483
-0.094,0.873,-0.482
-0.096,0.883,-0.483
-0.094,0.887,-0.483
-0.094,0.899,-0.487
-0.085,0.911,-0.484
-0.088,0.913,-0.48
-0.089,0.918,-0.475
-0.088,0.929,-0.489
-0.089,0.937,-0.48
-0.084,0.936,-0.491
-0.078,0.957,-0.48
-0.079,0.954,-0.489
-0.083,0.964,-0.473
-0.078,0.98,-0.478
-0.077,0.982,-0.483
-0.078,0.988,-0.485
-0.068,0.996,-0.491
-0.063,1.001,-0.477
-0.067,1.011,-0.491
-0.074,1.014,-0.482
-0.068,1.022,-0.493
-0.063,1.023,-0.484
-0.069,1.024,-0.492
-0.062,1.038,-0.493
-0.061,1.048,-0.476
-0.057,1.058,-0.482
-0.058,1.067,-0.482
-0.056,1.066,-0.477
-0.054,1.074,-0.478
-0.056,1.08,-0.482
-0.048,1.08,-0.475
-0.045,1.09,-0.468
-0.047,1.099,-0.47
-0.049,1.097,-0.465
-0.042,1.107,-0.478
-0.045,1.107,-0.467
-0.047,1.11,-0.466
-0.043,1.111,-0.458
-0.042,1.12,-0.451
-0.043,1.12,-0.452
-0.037,1.128,-0.457
-0.034,1.134,-0.456
-0.038,1.137,-0.451
-0.036,1.144,-0.433
-0.043,1.143,-0.437
-0.039,1.143,-0.451
-0.034,1.147,-0.431
-0.027,1.155,-0.437
-0.029,1.162,-0.441
-0.032,1.156,-0.439
-0.028,1.163,-0.446
-0.021,1.165,-0.438
-0.025,1.173,-0.438
-0.025,1.182,-0.438
-0.024,1.181,-0.424
-0.023,1.187,-0.427
-0.018,1.19,-0.418
-0.017,1.187,-0.413
-0.017,1.189,-0.413
-0.015,1.191,-0.413
-0.018,1.202,-0.407
-0.016,1.203,-0.408
-0.015,1.208,-0.414
-0.015,1.217,-0.406
-0.01,1.215,-0.405
-0.012,1.215,-0.397
-0.008,1.215,-0.392
-0.014,1.218,-0.401
0.001,1.224,-0.395
-0.001,1.226,-0.387
-0.004,1.226,-0.385
-0.005,1.218,-0.372
-0.001,1.224,-0.374
-0.003,1.235,-0.372
0.005,1.239,-0.366
0.004,1.239,-0.367
-0.003,1.235,-0.364
0.008,1.231,-0.36
-0.003,1.234,-0.36
0.006,1.229,-0.356
0.013,1.241,-0.347
0.006,1.241,-0.349
0.005,1.239,-0.341
0.003,1.236,-0.348
0.013,1.241,-0.324
0.007,1.231,-0.333
0.011,1.226,-0.335
0.012,1.229,-0.335
0.016,1.236,-0.324
0.015,1.229,-0.32
0.009,1.229,-0.321
0.016,1.229,-0.324
0.009,1.223,-0.315
0.012,1.222,-0.308
0.013,1.225,-0.309
0.013,1.219,-0.303
0.013,1.224,-0.302
0.021,1.222,-0.296
0.014,1.221,-0.295
0.016,1.212,-0.298
0.013,1.216,-0.287
0.022,1.206,-0.291
0.019,1.209,-0.281
0.022,1.207,-0.27
0.017,1.205,-0.284
0.02,1.197,-0.275
0.021,1.196,-0.271
0.021,1.196,-0.274
0.021,1.191,-0.27
0.018,1.188,-0.263
0.018,1.186,-0.263
0.022,1.185,-0.268
0.019,1.181,-0.262
0.018,1.185,-0.268
0.016,1.178,-0.259
0.014,1.169,-0.257
0.021,1.166,-0.246
0.01,1.162,-0.244
0.014,1.163,-0.251
0.014,1.166,-0.248
0.012,1.157,-0.24
0.014,1.156,-0.236
0.014,1.149,-0.242
0.011,1.145,-0.237
0.013,1.14,-0.227
0.012,1.141,-0.228
0.008,1.134,-0.233
0.02,1.127,-0.236
0.015,1.127,-0.234
0.013,1.126,-0.227
0.013,1.127,-0.224
0.008,1.126,-0.221
0.004,1.117,-0.222
0.01,1.114,-0.232
0.008,1.102,-0.225
0.002,1.099,-0.212
0.001,1.088,-0.224
0.004,1.093,-0.211
0.012,1.089,-0.214
0.007,1.075,-0.212
0.006,1.079,-0.202
0.009,1.067,-0.207
-0.003,1.056,-0.217
0.002,1.049,-0.201
0.008,1.047,-0.216
0.004,1.046,-0.214
0.005,1.034,-0.21
0.002,1.032,-0.198
0.005,1.02,-0.205
-0.001,1.017,-0.209
