ch1,ch2,ch3
1.9526,1.0894,-0.6014
1.9462,1.0886,-0.6044
1.9465,1.0889,-0.6014
1.9468,1.0924,-0.5921
1.9439,1.0906,-0.6033
1.9389,1.09,-0.6042
1.948,1.0947,-0.596
1.9486,1.0897,-0.5959
1.9459,1.0868,-0.6006
1.9459,1.0912,-0.5938
1.9462,1.0927,-0.6006
1.945,1.0909,-0.6013
1.9541,1.0862,-0.6041
1.9427,1.0892,-0.5944
1.9436,1.09,-0.6035
1.9421,1.0921,-0.5935
1.9412,1.0988,-0.594
1.9421,1.095,-0.6048
1.9474,1.0851,-0.5966
1.9404,1.0892,-0.608
1.95,1.0906,-0.5871
1.9404,1.0871,-0.5935
1.9573,1.0909,-0.5975
1.9412,1.0877,-0.5995
1.9494,1.0897,-0.5896
1.9477,1.0982,-0.5975
1.9529,1.0854,-0.5965
1.9524,1.0856,-0.6006
1.9445,1.0818,-0.5981
1.9471,1.0915,-0.6
1.9547,1.0854,-0.5903
1.9503,1.0804,-0.5886
1.9436,1.0804,-0.5883
1.9439,1.0848,-0.5951
1.9477,1.0927,-0.5992
1.9421,1.0906,-0.5979
1.9439,1.0982,-0.5991
1.9445,1.0932,-0.5868
1.943,1.1011,-0.602
1.9462,1.0947,-0.6001
1.9477,1.09,-0.5988
1.945,1.0932,-0.5962
1.9588,1.0871,-0.6052
1.9503,1.0932,-0.5981
1.9532,1.0932,-0.595
1.9541,1.0915,-0.568
1.9465,1.0994,-0.6017
1.945,1.0997,-0.5991
1.948,1.097,-0.596
1.945,1.0927,-0.5927
1.9509,1.1014,-0.5985
1.9404,1.095,-0.6042
1.9462,1.0935,-0.597
1.9456,1.0886,-0.6025
1.9503,1.0956,-0.5902
1.96,1.0953,-0.5968
1.9526,1.0947,-0.602
1.9497,1.0947,-0.5973
1.9518,1.0889,-0.5947
1.9512,1.0856,-0.597
1.948,1.0953,-0.5937
1.9532,1.097,-0.596
1.9535,1.0988,-0.5989
1.9635,1.0894,-0.5969
1.9497,1.0921,-0.5985
1.9564,1.0862,-0.6016
1.9529,1.0868,-0.5985
1.9544,1.0897,-0.5997
1.9538,1.0918,-0.6076
1.9477,1.0889,-0.606
1.9538,1.09,-0.5899
1.9521,1.097,-0.5928
1.9462,1.095,-0.5934
1.9564,1.0944,-0.5943
1.9535,1.0894,-0.5972
1.9518,1.0932,-0.587
1.9509,1.0941,-0.5972
1.955,1.0941,-0.6016
1.9556,1.093,-0.6061
1.9474,1.0982,-0.606
1.9562,1.0953,-0.5973
1.948,1.0871,-0.6048
1.9529,1.0953,-0.6008
1.9594,1.0909,-0.5957
1.9524,1.0973,-0.5979
1.9541,1.0874,-0.6055
1.9556,1.0871,-0.6032
1.9556,1.09,-0.6032
1.9524,1.093,-0.5954
1.9497,1.0968,-0.5991
1.9491,1.0953,-0.5925
1.9535,1.088,-0.59
1.9518,1.0979,-0.5956
1.9512,1.0906,-0.5867
1.9515,1.0915,-0.5947
1.9515,1.0944,-0.5906
1.9474,1.0909,-0.5808
1.9524,1.0889,-0.5976
1.9512,1.0874,-0.5963
1.9559,1.0854,-0.5868
1.9474,1.0921,-0.5969
1.9424,1.0894,-0.5925
1.9445,1.0918,-0.5909
1.9573,1.0915,-0.5988
1.9468,1.0924,-0.5972
1.9497,1.0932,-0.6004
1.9491,1.0973,-0.6017
1.9553,1.0976,-0.5878
1.9559,1.0976,-0.6035
1.955,1.0965,-0.5965
1.9591,1.0839,-0.5921
1.9626,1.074,-0.5791
1.9711,1.076,-0.556
1.9749,1.0506,-0.5398
1.9836,1.0444,-0.5276
1.9845,1.0438,-0.5148
1.9851,1.0398,-0.52
1.9825,1.0374,-0.512
