data1,data2,data3
0.082,0.987,-0.121
0.068,0.982,-0.12
0.062,0.965,-0.118
0.064,0.968,-0.111
0.051,0.959,-0.121
0.05,0.948,-0.116
0.04,0.94,-0.124
0.039,0.942,-0.125
0.04,0.932,-0.127
0.033,0.926,-0.124
0.037,0.921,-0.119
0.03,0.922,-0.124
0.028,0.913,-0.114
0.016,0.905,-0.129
0.018,0.904,-0.129
0.011,0.896,-0.135
0.006,0.894,-0.125
0.0,0.89,-0.131
0.009,0.882,-0.127
0.004,0.88,-0.12
0.014,0.877,-0.117
0.006,0.872,-0.114
0.008,0.869,-0.119
0.006,0.863,-0.115
0.003,0.861,-0.108
-0.002,0.855,-0.114
0.008,0.838,-0.11
0.001,0.835,-0.11
-0.006,0.835,-0.104
-0.002,0.831,-0.106
-0.003,0.821,-0.107
-0.013,0.809,-0.101
-0.003,0.81,-0.104
-0.007,0.804,-0.098
-0.006,0.802,-0.101
-0.006,0.787,-0.096
-0.01,0.786,-0.095
-0.008,0.776,-0.099
-0.013,0.768,-0.105
-0.024,0.758,-0.09
-0.014,0.752,-0.094
-0.018,0.748,-0.084
-0.024,0.74,-0.082
-0.02,0.727,-0.09
-0.027,0.714,-0.088
-0.034,0.704,-0.079
-0.033,0.694,-0.089
-0.038,0.685,-0.082
-0.038,0.68,-0.088
-0.038,0.673,-0.091
-0.049,0.655,-0.089
-0.044,0.646,-0.092
-0.047,0.628,-0.091
-0.057,0.617,-0.081
-0.057,0.605,-0.096
-0.058,0.598,-0.103
-0.056,0.583,-0.09
-0.061,0.573,-0.1
-0.064,0.569,-0.106
-0.072,0.559,-0.104
-0.07,0.551,-0.107
-0.078,0.541,-0.112
-0.077,0.53,-0.124
-0.081,0.515,-0.132
-0.083,0.511,-0.127
-0.081,0.509,-0.123
-0.083,0.505,-0.14
-0.089,0.494,-0.147
-0.093,0.491,-0.139
-0.097,0.478,-0.138
-0.106,0.471,-0.163
-0.098,0.473,-0.165
-0.094,0.469,-0.157
-0.101,0.46,-0.168
-0.104,0.449,-0.164
-0.103,0.448,-0.177
-0.108,0.451,-0.169
-0.107,0.436,-0.181
-0.108,0.442,-0.176
-0.11,0.43,-0.184
-0.109,0.43,-0.191
-0.107,0.427,-0.202
-0.102,0.427,-0.201
-0.107,0.421,-0.207
-0.108,0.421,-0.214
-0.115,0.424,-0.203
-0.118,0.422,-0.215
-0.111,0.414,-0.214
-0.114,0.412,-0.219
-0.125,0.41,-0.224
-0.119,0.414,-0.233
-0.12,0.404,-0.227
-0.116,0.407,-0.23
-0.12,0.413,-0.239
-0.121,0.407,-0.243
-0.125,0.405,-0.25
-0.122,0.404,-0.248
-0.118,0.404,-0.259
-0.123,0.402,-0.259
-0.125,0.398,-0.253
-0.122,0.415,-0.256
-0.122,0.414,-0.27
-0.125,0.402,-0.263
-0.132,0.407,-0.275
-0.134,0.412,-0.276
-0.136,0.401,-0.273
-0.132,0.409,-0.278
-0.131,0.408,-0.279
-0.14,0.415,-0.282
-0.125,0.412,-0.284
-0.136,0.41,-0.282
-0.13,0.413,-0.297
-0.131,0.412,-0.309
-0.132,0.415,-0.312
-0.139,0.412,-0.319
-0.138,0.419,-0.312
-0.138,0.428,-0.32
-0.143,0.431,-0.327
-0.137,0.428,-0.327
-0.135,0.431,-0.34
-0.142,0.436,-0.343
-0.137,0.441,-0.344
-0.135,0.449,-0.348
-0.133,0.448,-0.354
-0.138,0.447,-0.356
-0.136,0.452,-0.363
-0.137,0.452,-0.371
-0.136,0.466,-0.373
-0.132,0.465,-0.386
-0.141,0.474,-0.378
-0.134,0.471,-0.38
-0.136,0.479,-0.388
-0.132,0.477,-0.389
-0.143,0.479,-0.388
-0.13,0.495,-0.39
-0.137,0.501,-0.399
-0.14,0.503,-0.398
-0.141,0.505,-0.412
-0.132,0.515,-0.407
-0.133,0.521,-0.41
-0.135,0.528,-0.413
-0.131,0.524,-0.419
-0.132,0.537,-0.415
-0.131,0.541,-0.438
-0.129,0.547,-0.433
-0.13,0.552,-0.427
-0.126,0.554,-0.439
-0.126,0.561,-0.439
-0.133,0.565,-0.444
-0.133,0.574,-0.441
-0.132,0.573,-0.447
-0.126,0.578,-0.449
-0.123,0.587,-0.454
-0.125,0.596,-0.457
-0.123,0.597,-0.45
-0.122,0.602,-0.444
-0.118,0.611,-0.456
-0.119,0.614,-0.457
-0.123,0.615,-0.457
-0.127,0.627,-0.472
-0.119,0.626,-0.471
-0.114,0.629,-0.46
-0.118,0.635,-0.47
-0.119,0.642,-0.473
-0.117,0.646,-0.475
-0.124,0.656,-0.481
-0.113,0.654,-0.483
-0.115,0.668,-0.489
-0.15,0.682,-0.482
-0.112,0.683,-0.489
-0.11,0.691,-0.492
-0.113,0.699,-0.486
-0.101,0.707,-0.49
-0.101,0.715,-0.493
-0.1,0.726,-0.495
-0.099,0.735,-0.49
-0.099,0.743,-0.495
-0.103,0.745,-0.493
-0.1,0.76,-0.497
-0.096,0.766,-0.499
-0.094,0.778,-0.507
-0.09,0.787,-0.5
-0.096,0.792,-0.503
-0.088,0.8,-0.504
-0.085,0.813,-0.507
-0.089,0.823,-0.501
-0.087,0.83,-0.507
-0.088,0.838,-0.519
-0.08,0.844,-0.507
-0.076,0.854,-0.507
-0.077,0.866,-0.508
-0.073,0.878,-0.499
-0.07,0.886,-0.518
-0.071,0.891,-0.506
-0.066,0.894,-0.505
-0.07,0.904,-0.5
-0.072,0.913,-0.511
-0.064,0.921,-0.515
-0.072,0.925,-0.508
-0.07,0.936,-0.519
-0.063,0.934,-0.517
-0.06,0.95,-0.501
-0.061,0.956,-0.521
-0.059,0.959,-0.498
-0.057,0.969,-0.512
-0.056,0.98,-0.504
-0.054,0.982,-0.506
-0.044,0.989,-0.497
-0.051,1.0,-0.504
-0.05,1.008,-0.512
-0.047,1.007,-0.515
-0.046,1.008,-0.503
-0.051,1.016,-0.508
-0.046,1.026,-0.499
-0.05,1.032,-0.501
-0.044,1.031,-0.511
-0.046,1.04,-0.501
-0.042,1.045,-0.507
-0.044,1.048,-0.506
-0.044,1.051,-0.509
-0.034,1.062,-0.497
-0.03,1.065,-0.503
-0.034,1.064,-0.504
-0.038,1.069,-0.498
-0.034,1.076,-0.5
-0.032,1.08,-0.49
-0.032,1.093,-0.493
-0.035,1.093,-0.493
-0.037,1.105,-0.501
-0.026,1.106,-0.491
-0.025,1.106,-0.481
-0.029,1.115,-0.49
-0.025,1.118,-0.488
-0.02,1.123,-0.483
-0.022,1.125,-0.481
-0.024,1.13,-0.481
-0.018,1.139,-0.485
-0.016,1.141,-0.48
-0.017,1.15,-0.472
-0.015,1.151,-0.473
-0.012,1.152,-0.473
-0.005,1.161,-0.474
-0.012,1.172,-0.471
-0.007,1.17,-0.469
-0.008,1.173,-0.472
-0.014,1.171,-0.457
-0.007,1.18,-0.455
-0.004,1.182,-0.461
-0.003,1.19,-0.456
-0.008,1.186,-0.453
-0.001,1.191,-0.454
0.005,1.196,-0.443
0.004,1.2,-0.454
-0.004,1.199,-0.439
0.005,1.208,-0.435
0.008,1.21,-0.445
0.006,1.209,-0.434
0.008,1.213,-0.429
0.011,1.217,-0.433
0.013,1.219,-0.43
0.016,1.221,-0.415
0.014,1.226,-0.415
0.016,1.22,-0.417
0.007,1.228,-0.418
0.011,1.226,-0.415
0.009,1.23,-0.403
0.016,1.223,-0.402
0.008,1.227,-0.402
0.011,1.233,-0.395
0.018,1.232,-0.406
0.013,1.233,-0.395
0.022,1.234,-0.391
0.02,1.235,-0.383
0.022,1.23,-0.386
0.023,1.238,-0.387
0.023,1.238,-0.376
0.02,1.239,-0.382
0.019,1.236,-0.371
0.016,1.237,-0.384
0.016,1.23,-0.369
0.02,1.235,-0.364
0.02,1.232,-0.367
0.027,1.233,-0.362
0.021,1.239,-0.363
0.019,1.242,-0.354
0.027,1.236,-0.358
0.025,1.234,-0.356
0.034,1.231,-0.351
0.025,1.228,-0.356
0.029,1.227,-0.347
0.027,1.228,-0.333
0.031,1.225,-0.335
0.021,1.219,-0.328
0.03,1.22,-0.323
0.033,1.22,-0.321
0.025,1.218,-0.314
0.025,1.209,-0.315
0.018,1.214,-0.305
0.026,1.204,-0.299
0.024,1.204,-0.304
0.027,1.204,-0.308
0.025,1.199,-0.297
0.023,1.2,-0.303
0.03,1.189,-0.301
0.021,1.195,-0.287
0.03,1.191,-0.283
0.035,1.181,-0.279
0.03,1.182,-0.276
0.025,1.18,-0.271
0.03,1.174,-0.271
0.034,1.17,-0.272
0.03,1.163,-0.263
0.029,1.16,-0.261
0.024,1.156,-0.256
0.025,1.15,-0.256
0.022,1.15,-0.26
0.025,1.147,-0.259
0.023,1.146,-0.248
0.019,1.139,-0.257
0.029,1.138,-0.251
0.024,1.132,-0.241
0.016,1.125,-0.237
0.019,1.12,-0.223
0.015,1.119,-0.229
0.021,1.104,-0.239
0.014,1.106,-0.235
0.022,1.102,-0.222
0.019,1.091,-0.227
0.019,1.099,-0.219
0.016,1.088,-0.23
0.017,1.088,-0.227
0.02,1.081,-0.222
0.009,1.08,-0.215
0.022,1.078,-0.225
0.018,1.071,-0.224
0.015,1.065,-0.221
0.016,1.064,-0.216
0.018,1.05,-0.224
0.013,1.045,-0.218
0.016,1.039,-0.211
0.015,1.039,-0.211
0.018,1.033,-0.216
0.013,1.026,-0.217
0.014,1.023,-0.217
0.013,1.016,-0.227
0.019,1.018,-0.217
0.015,1.012,-0.228
0.011,1.005,-0.224
0.013,0.994,-0.221
0.015,0.992,-0.212
0.013,0.987,-0.213
0.01,0.98,-0.221
0.012,0.978,-0.224
0.007,0.977,-0.224
0.01,0.97,-0.223
0.013,0.963,-0.227
0.007,0.963,-0.229
0.009,0.955,-0.237
0.006,0.959,-0.24
-0.001,0.95,-0.235
0.004,0.946,-0.238
0.002,0.952,-0.238
0.002,0.946,-0.241
0.008,0.949,-0.241
-0.005,0.938,-0.24
0.005,0.945,-0.247
0.001,0.943,-0.246
0.002,0.937,-0.259
0.006,0.939,-0.253
0.008,0.94,-0.255
0.003,0.938,-0.258
0.004,0.946,-0.256
0.001,0.947,-0.255
0.011,0.948,-0.252
0.012,0.949,-0.26
0.007,0.948,-0.257
0.012,0.951,-0.256
0.005,0.956,-0.259
0.005,0.954,-0.254
0.003,0.958,-0.243
0.009,0.953,-0.262
0.008,0.953,-0.257
0.011,0.956,-0.263
0.012,0.955,-0.254
0.014,0.954,-0.248
0.011,0.955,-0.249
0.013,0.961,-0.251
0.01,0.965,-0.242
0.013,0.953,-0.241
0.017,0.949,-0.233
0.01,0.953,-0.227
0.016,0.952,-0.229
0.008,0.953,-0.223
0.01,0.948,-0.211
0.012,0.952,-0.214
0.013,0.943,-0.203
0.01,0.937,-0.201
0.006,0.921,-0.189
0.011,0.922,-0.194
0.011,0.914,-0.184
0.009,0.91,-0.176
0.013,0.903,-0.167
0.007,0.902,-0.159
0.013,0.886,-0.167
0.006,0.872,-0.146
-0.002,0.869,-0.146
-0.006,0.858,-0.151
-0.005,0.852,-0.139
-0.002,0.838,-0.134
-0.014,0.823,-0.125
-0.012,0.809,-0.132
-0.022,0.799,-0.113
-0.013,0.787,-0.121
-0.025,0.771,-0.112
-0.028,0.767,-0.126
-0.032,0.761,-0.109
-0.033,0.734,-0.111
-0.03,0.732,-0.102
-0.037,0.714,-0.111
-0.04,0.708,-0.114
-0.039,0.696,-0.117
-0.038,0.692,-0.116
-0.051,0.676,-0.108
-0.045,0.669,-0.11
-0.051,0.662,-0.119
-0.059,0.647,-0.123
-0.057,0.642,-0.113
-0.054,0.633,-0.113
-0.062,0.618,-0.116
-0.062,0.617,-0.113
-0.066,0.604,-0.118
-0.066,0.609,-0.128
-0.063,0.601,-0.128
-0.065,0.588,-0.125
-0.073,0.576,-0.131
-0.07,0.574,-0.119
-0.082,0.569,-0.137
-0.077,0.564,-0.132
-0.087,0.564,-0.142
-0.077,0.549,-0.142
-0.082,0.545,-0.149
-0.084,0.539,-0.155
-0.087,0.532,-0.156
-0.087,0.536,-0.154
-0.087,0.526,-0.153
-0.087,0.52,-0.158
-0.091,0.521,-0.168
-0.089,0.509,-0.16
-0.097,0.512,-0.164
-0.094,0.505,-0.17
-0.095,0.498,-0.173
-0.097,0.498,-0.186
-0.089,0.495,-0.174
-0.096,0.496,-0.167
-0.105,0.488,-0.178
-0.107,0.488,-0.189
-0.106,0.473,-0.203
-0.105,0.476,-0.189
-0.103,0.477,-0.198
-0.105,0.477,-0.198
-0.113,0.473,-0.188
-0.11,0.478,-0.217
-0.109,0.467,-0.209
-0.118,0.462,-0.216
-0.115,0.458,-0.208
-0.118,0.462,-0.209
-0.118,0.462,-0.209
-0.12,0.455,-0.23
-0.118,0.45,-0.225
-0.115,0.463,-0.224
-0.123,0.46,-0.23
-0.12,0.45,-0.25
-0.123,0.448,-0.241
-0.124,0.452,-0.246
-0.132,0.452,-0.25
-0.13,0.448,-0.253
-0.133,0.443,-0.264
-0.134,0.443,-0.262
-0.134,0.448,-0.265
-0.137,0.446,-0.277
-0.135,0.441,-0.265
-0.135,0.449,-0.269
-0.129,0.447,-0.282
-0.136,0.45,-0.284
-0.129,0.445,-0.285
-0.129,0.448,-0.295
-0.134,0.449,-0.304
-0.122,0.446,-0.311
-0.131,0.446,-0.31
-0.135,0.453,-0.318
-0.129,0.464,-0.322
-0.139,0.461,-0.318
-0.132,0.467,-0.327
-0.129,0.462,-0.32
-0.138,0.468,-0.327
-0.137,0.467,-0.33
-0.14,0.468,-0.332
-0.135,0.477,-0.342
-0.133,0.472,-0.337
-0.134,0.486,-0.341
-0.144,0.484,-0.345
-0.131,0.49,-0.36
-0.137,0.487,-0.37
-0.138,0.49,-0.359
-0.13,0.496,-0.371
-0.132,0.498,-0.368
-0.134,0.503,-0.371
-0.135,0.5,-0.382
-0.129,0.5,-0.389
-0.127,0.507,-0.38
-0.134,0.509,-0.387
-0.139,0.518,-0.382
-0.132,0.517,-0.392
-0.139,0.52,-0.395
-0.133,0.529,-0.394
-0.134,0.538,-0.397
-0.131,0.532,-0.403
-0.134,0.537,-0.401
-0.136,0.539,-0.402
-0.13,0.551,-0.412
-0.126,0.552,-0.405
-0.133,0.557,-0.414
-0.127,0.567,-0.405
-0.124,0.568,-0.416
-0.129,0.573,-0.415
-0.129,0.578,-0.426
-0.12,0.585,-0.428
-0.132,0.589,-0.428
-0.127,0.592,-0.44
-0.122,0.607,-0.432
-0.13,0.613,-0.44
-0.127,0.614,-0.441
-0.122,0.62,-0.443
-0.121,0.634,-0.45
-0.122,0.64,-0.454
-0.12,0.649,-0.459
-0.117,0.65,-0.461
-0.12,0.657,-0.459
-0.119,0.662,-0.458
-0.115,0.672,-0.469
-0.114,0.678,-0.471
-0.11,0.693,-0.46
-0.107,0.693,-0.471
-0.107,0.711,-0.475
-0.108,0.721,-0.47
-0.11,0.711,-0.484
-0.103,0.73,-0.477
-0.094,0.741,-0.48
-0.097,0.74,-0.486
-0.101,0.747,-0.487
-0.099,0.756,-0.487
-0.102,0.761,-0.492
-0.095,0.768,-0.481
-0.097,0.767,-0.485
-0.095,0.773,-0.498
-0.096,0.784,-0.5
-0.087,0.793,-0.497
-0.094,0.808,-0.494
-0.084,0.808,-0.5
-0.088,0.815,-0.493
-0.09,0.814,-0.495
-0.085,0.821,-0.5
-0.09,0.837,-0.507
-0.081,0.841,-0.508
-0.084,0.845,-0.516
-0.084,0.846,-0.503
-0.087,0.857,-0.509
-0.08,0.86,-0.501
-0.078,0.867,-0.496
-0.077,0.874,-0.5
-0.07,0.881,-0.504
-0.071,0.882,-0.509
-0.071,0.892,-0.513
-0.075,0.899,-0.503
-0.071,0.9,-0.511
-0.076,0.915,-0.515
-0.072,0.912,-0.51
-0.07,0.922,-0.503
-0.07,0.934,-0.513
-0.07,0.932,-0.512
-0.062,0.936,-0.507
-0.07,0.947,-0.511
-0.068,0.95,-0.503
-0.068,0.951,-0.506
-0.075,0.954,-0.497
-0.059,0.965,-0.508
-0.062,0.971,-0.498
-0.056,0.983,-0.496
-0.057,0.987,-0.505
-0.061,0.995,-0.494
-0.058,0.999,-0.508
-0.057,1.003,-0.494
-0.059,1.01,-0.504
-0.054,1.015,-0.503
-0.055,1.025,-0.498
-0.046,1.03,-0.506
-0.052,1.037,-0.496
-0.047,1.045,-0.501
-0.043,1.055,-0.501
-0.046,1.064,-0.49
-0.038,1.068,-0.497
-0.039,1.066,-0.498
-0.034,1.072,-0.501
-0.037,1.083,-0.493
-0.03,1.078,-0.489
-0.03,1.091,-0.489
-0.032,1.099,-0.49
-0.025,1.098,-0.479
-0.027,1.107,-0.483
-0.025,1.119,-0.487
-0.03,1.118,-0.476
-0.019,1.128,-0.477
-0.023,1.122,-0.481
-0.022,1.131,-0.474
-0.022,1.132,-0.476
-0.011,1.146,-0.467
-0.012,1.143,-0.477
-0.015,1.144,-0.475
-0.027,1.143,-0.468
-0.015,1.151,-0.461
-0.018,1.159,-0.463
-0.014,1.167,-0.467
-0.009,1.162,-0.462
-0.011,1.167,-0.456
-0.011,1.17,-0.448
-0.005,1.177,-0.449
-0.011,1.173,-0.451
-0.006,1.179,-0.444
-0.001,1.187,-0.443
-0.0,1.186,-0.434
-0.005,1.185,-0.438
-0.006,1.191,-0.44
-0.003,1.196,-0.442
-0.003,1.202,-0.443
-0.002,1.203,-0.419
0.002,1.21,-0.422
-0.0,1.206,-0.419
0.003,1.215,-0.428
0.009,1.217,-0.421
0.007,1.221,-0.424
0.0,1.221,-0.412
0.009,1.225,-0.408
0.014,1.224,-0.398
0.013,1.228,-0.404
0.006,1.222,-0.399
0.012,1.222,-0.387
0.013,1.222,-0.388
0.01,1.224,-0.395
0.021,1.22,-0.384
0.017,1.235,-0.379
0.012,1.232,-0.372
0.017,1.231,-0.375
0.019,1.231,-0.371
0.02,1.238,-0.371
0.02,1.235,-0.374
0.017,1.241,-0.368
0.019,1.233,-0.359
0.019,1.228,-0.348
0.02,1.232,-0.349
0.025,1.229,-0.348
0.027,1.234,-0.352
0.025,1.227,-0.337
0.03,1.234,-0.335
0.03,1.226,-0.332
0.026,1.232,-0.331
0.033,1.225,-0.341
0.026,1.229,-0.332
0.033,1.22,-0.327
0.026,1.221,-0.326
0.034,1.225,-0.32
0.038,1.222,-0.324
0.032,1.225,-0.324
0.035,1.222,-0.317
0.039,1.217,-0.311
0.032,1.221,-0.315
0.03,1.21,-0.302
0.039,1.202,-0.302
0.031,1.201,-0.3
0.038,1.194,-0.296
0.032,1.196,-0.291
0.035,1.189,-0.29
0.036,1.191,-0.286
0.032,1.186,-0.285
0.03,1.179,-0.277
0.038,1.183,-0.272
0.035,1.172,-0.275
0.031,1.167,-0.281
0.03,1.163,-0.271
0.031,1.161,-0.26
0.028,1.165,-0.276
0.023,1.151,-0.264
0.03,1.153,-0.248
0.019,1.146,-0.247
0.03,1.139,-0.249
0.027,1.132,-0.244
0.027,1.124,-0.238
0.028,1.113,-0.241
0.027,1.113,-0.231
0.022,1.099,-0.232
0.025,1.096,-0.227
0.02,1.094,-0.234
0.021,1.09,-0.223
0.023,1.082,-0.239
0.019,1.076,-0.233
0.025,1.065,-0.235
0.018,1.065,-0.22
0.021,1.057,-0.231
0.02,1.05,-0.223
0.016,1.05,-0.222
0.021,1.036,-0.221
0.02,1.029,-0.215
0.018,1.032,-0.22
0.015,1.019,-0.211
0.021,1.018,-0.211
0.023,1.013,-0.216
0.013,1.011,-0.221
0.008,1.007,-0.221
0.02,1.004,-0.216
0.018,0.999,-0.214
0.014,0.987,-0.222
0.022,0.989,-0.219
0.016,0.983,-0.217
0.014,0.981,-0.221
0.011,0.975,-0.219
0.014,0.97,-0.216
0.01,0.967,-0.228
0.009,0.968,-0.221
0.01,0.963,-0.231
0.005,0.963,-0.229
0.011,0.958,-0.233
0.006,0.956,-0.245
0.012,0.956,-0.244
0.013,0.951,-0.236
0.007,0.95,-0.247
0.006,0.949,-0.247
0.006,0.94,-0.251
0.006,0.943,-0.24
0.002,0.938,-0.249
0.005,0.937,-0.241
0.01,0.941,-0.253
0.011,0.937,-0.252
0.009,0.94,-0.242
0.001,0.935,-0.248
0.007,0.939,-0.249
0.001,0.95,-0.258
0.003,0.946,-0.253
0.006,0.955,-0.258
0.008,0.948,-0.245
0.011,0.949,-0.249
0.011,0.956,-0.248
0.014,0.951,-0.25
0.013,0.952,-0.238
0.012,0.958,-0.243
0.014,0.96,-0.234
0.014,0.954,-0.228
0.018,0.954,-0.234
0.013,0.962,-0.23
0.012,0.948,-0.22
0.011,0.956,-0.224
0.012,0.948,-0.215
0.014,0.951,-0.211
0.013,0.95,-0.205
0.005,0.933,-0.195
0.001,0.926,-0.189
0.004,0.919,-0.183
0.01,0.912,-0.183
0.008,0.906,-0.167
0.004,0.897,-0.174
0.002,0.887,-0.164
-0.001,0.877,-0.163
0.004,0.88,-0.154
-0.003,0.865,-0.146
-0.011,0.854,-0.143
-0.007,0.842,-0.143
-0.011,0.84,-0.139
-0.018,0.82,-0.138
-0.023,0.816,-0.135
-0.02,0.801,-0.132
-0.02,0.799,-0.137
-0.025,0.784,-0.13
-0.021,0.775,-0.127
-0.023,0.777,-0.113
-0.026,0.767,-0.117
-0.027,0.755,-0.111
-0.025,0.747,-0.116
-0.039,0.735,-0.12
-0.027,0.728,-0.114
-0.036,0.718,-0.115
-0.043,0.716,-0.123
-0.037,0.71,-0.121
-0.028,0.707,-0.116
-0.044,0.69,-0.113
-0.038,0.69,-0.12
-0.046,0.677,-0.128
-0.051,0.666,-0.123
-0.053,0.667,-0.12
-0.054,0.649,-0.121
-0.056,0.656,-0.12
-0.054,0.64,-0.125
-0.054,0.64,-0.127
-0.063,0.623,-0.123
-0.067,0.616,-0.12
-0.062,0.611,-0.127
-0.063,0.599,-0.131
-0.07,0.604,-0.131
-0.068,0.589,-0.132
-0.072,0.581,-0.136
-0.08,0.567,-0.144
-0.072,0.568,-0.143
-0.076,0.562,-0.145
-0.08,0.557,-0.147
-0.082,0.548,-0.138
-0.083,0.548,-0.159
-0.087,0.527,-0.152
-0.099,0.528,-0.166
-0.096,0.518,-0.159
-0.093,0.512,-0.166
-0.1,0.511,-0.163
-0.1,0.502,-0.176
-0.099,0.5,-0.18
-0.099,0.494,-0.196
-0.105,0.489,-0.188
-0.104,0.49,-0.184
-0.099,0.491,-0.198
-0.108,0.483,-0.204
-0.112,0.473,-0.214
-0.115,0.473,-0.213
-0.114,0.47,-0.214
-0.113,0.464,-0.222
-0.111,0.465,-0.224
-0.121,0.461,-0.237
-0.121,0.468,-0.241
-0.121,0.458,-0.238
-0.122,0.455,-0.248
-0.124,0.452,-0.238
-0.128,0.448,-0.238
-0.128,0.448,-0.247
-0.125,0.455,-0.266
-0.117,0.448,-0.265
-0.128,0.448,-0.268
-0.127,0.442,-0.265
-0.131,0.444,-0.27
-0.132,0.445,-0.271
-0.137,0.449,-0.278
-0.129,0.449,-0.285
-0.13,0.45,-0.286
-0.129,0.446,-0.29
-0.132,0.455,-0.29
-0.124,0.455,-0.307
-0.131,0.451,-0.297
-0.128,0.449,-0.294
-0.133,0.456,-0.304
-0.136,0.455,-0.306
-0.129,0.457,-0.313
-0.134,0.447,-0.31
-0.131,0.459,-0.313
-0.128,0.457,-0.32
-0.138,0.456,-0.321
-0.135,0.466,-0.333
-0.14,0.467,-0.348
-0.134,0.461,-0.331
-0.134,0.464,-0.33
-0.137,0.463,-0.343
-0.139,0.47,-0.347
-0.135,0.473,-0.343
-0.127,0.477,-0.348
-0.136,0.478,-0.352
-0.14,0.478,-0.348
-0.135,0.482,-0.365
-0.13,0.483,-0.355
-0.134,0.488,-0.368
-0.139,0.49,-0.365
-0.132,0.499,-0.374
-0.135,0.494,-0.376
-0.13,0.502,-0.38
-0.141,0.501,-0.383
-0.135,0.51,-0.379
-0.134,0.513,-0.391
-0.134,0.519,-0.395
-0.139,0.52,-0.399
-0.13,0.523,-0.396
-0.131,0.536,-0.407
-0.131,0.53,-0.4
-0.132,0.543,-0.418
-0.132,0.545,-0.396
-0.127,0.544,-0.405
-0.128,0.559,-0.422
-0.126,0.562,-0.427
-0.133,0.563,-0.417
-0.137,0.558,-0.43
-0.129,0.576,-0.409
-0.127,0.58,-0.425
-0.119,0.579,-0.43
-0.131,0.591,-0.43
-0.126,0.593,-0.438
-0.131,0.597,-0.438
-0.122,0.603,-0.439
-0.125,0.609,-0.446
-0.121,0.624,-0.448
-0.121,0.628,-0.455
-0.123,0.624,-0.453
-0.121,0.626,-0.456
-0.119,0.64,-0.458
-0.114,0.657,-0.456
-0.115,0.654,-0.455
-0.119,0.657,-0.454
-0.118,0.663,-0.455
-0.117,0.667,-0.473
-0.114,0.68,-0.475
-0.114,0.682,-0.47
-0.116,0.683,-0.48
-0.116,0.695,-0.476
-0.115,0.699,-0.483
-0.114,0.705,-0.485
-0.108,0.716,-0.485
-0.115,0.716,-0.498
-0.107,0.724,-0.49
-0.11,0.728,-0.485
-0.101,0.743,-0.486
-0.101,0.749,-0.483
-0.1,0.752,-0.49
-0.102,0.761,-0.487
-0.095,0.767,-0.487
-0.102,0.772,-0.488
-0.095,0.786,-0.501
-0.097,0.792,-0.501
-0.093,0.793,-0.494
-0.095,0.8,-0.504
-0.096,0.81,-0.502
-0.092,0.818,-0.497
-0.085,0.821,-0.495
-0.09,0.843,-0.501
-0.092,0.843,-0.495
-0.085,0.85,-0.5
-0.085,0.85,-0.501
-0.083,0.858,-0.506
-0.075,0.865,-0.504
-0.071,0.88,-0.511
-0.08,0.88,-0.503
-0.074,0.886,-0.507
-0.071,0.897,-0.504
-0.072,0.905,-0.507
-0.068,0.912,-0.507
-0.064,0.92,-0.501
-0.065,0.92,-0.502
-0.066,0.925,-0.501
-0.072,0.943,-0.502
-0.057,0.949,-0.496
-0.06,0.945,-0.503
-0.061,0.951,-0.503
-0.051,0.963,-0.506
-0.06,0.96,-0.499
-0.052,0.966,-0.511
-0.061,0.97,-0.506
-0.052,0.98,-0.495
-0.056,0.977,-0.5
-0.056,0.996,-0.499
-0.049,0.999,-0.487
-0.057,1.005,-0.49
-0.052,1.011,-0.498
-0.054,1.011,-0.504
-0.044,1.015,-0.504
-0.046,1.023,-0.504
-0.046,1.022,-0.493
-0.051,1.025,-0.495
-0.04,1.036,-0.487
-0.041,1.047,-0.485
-0.042,1.04,-0.484
-0.032,1.044,-0.481
-0.043,1.043,-0.492
-0.035,1.058,-0.452
-0.038,1.068,-0.488
-0.034,1.072,-0.49
-0.035,1.077,-0.489
-0.031,1.083,-0.479
-0.03,1.092,-0.486
-0.02,1.092,-0.476
-0.03,1.105,-0.477
-0.025,1.107,-0.48
-0.019,1.114,-0.481
-0.019,1.125,-0.477
-0.015,1.125,-0.476
-0.011,1.134,-0.481
-0.015,1.131,-0.476
-0.012,1.141,-0.471
-0.017,1.146,-0.477
-0.021,1.148,-0.455
-0.013,1.123,-0.458
-0.004,1.167,-0.454
-0.005,1.165,-0.458
-0.005,1.167,-0.447
0.001,1.179,-0.461
-0.001,1.178,-0.446
-0.008,1.18,-0.452
-0.003,1.189,-0.441
0.005,1.185,-0.432
0.001,1.197,-0.44
0.004,1.189,-0.42
0.004,1.195,-0.433
0.005,1.205,-0.421
0.009,1.207,-0.42
0.014,1.205,-0.425
0.009,1.205,-0.417
0.007,1.209,-0.415
0.012,1.219,-0.413
0.011,1.219,-0.412
0.004,1.211,-0.406
0.008,1.216,-0.412
0.015,1.223,-0.404
0.008,1.224,-0.397
0.008,1.22,-0.406
0.011,1.22,-0.394
0.018,1.216,-0.398
0.012,1.229,-0.399
0.015,1.228,-0.387
0.016,1.23,-0.383
0.015,1.237,-0.383
0.01,1.229,-0.39
0.021,1.227,-0.384
0.012,1.225,-0.384
0.013,1.227,-0.387
0.013,1.222,-0.382
0.025,1.228,-0.375
