ch1,ch2,ch3
1.8097,1.3134,-0.6887
1.8097,1.3134,-0.6887
1.8097,1.3134,-0.6887
1.815,1.318,-0.7075
1.8246,1.3131,-0.6979
1.8161,1.311,-0.6986
1.8199,1.321,-0.7039
1.8132,1.323,-0.7017
1.8196,1.3192,-0.7074
1.8255,1.3262,-0.7118
1.8156,1.3277,-0.7185
1.8202,1.3297,-0.7094
1.817,1.3262,-0.707
1.8188,1.3306,-0.7131
1.8229,1.3379,-0.7188
1.8278,1.337,-0.7204
1.8194,1.3329,-0.722
1.8243,1.3365,-0.7238
1.8267,1.3359,-0.7176
1.8243,1.3221,-0.7165
1.8316,1.323,-0.72
1.8308,1.3154,-0.7162
1.8427,1.3069,-0.7109
1.8331,1.2958,-0.7042
1.8486,1.2797,-0.7072
1.8538,1.2581,-0.6942
1.8769,1.2175,-0.6856
1.8863,1.2058,-0.673
1.9003,1.1915,-0.672
1.9123,1.1695,-0.6634
1.9106,1.1581,-0.6492
1.9211,1.1535,-0.6352
1.9281,1.138,-0.6359
1.9255,1.145,-0.6308
1.929,1.1394,-0.6413
1.9243,1.1447,-0.6434
1.9281,1.145,-0.6505
1.9293,1.1482,-0.6422
1.9263,1.1421,-0.6381
1.9374,1.1359,-0.6372
1.9357,1.1257,-0.622
1.9383,1.1236,-0.6223
1.9401,1.114,-0.613
1.9377,1.1178,-0.6086
1.9407,1.1163,-0.6086
1.9386,1.1213,-0.6308
1.9339,1.1292,-0.6226
1.9284,1.1339,-0.645
1.9211,1.1517,-0.6447
1.9243,1.1564,-0.6597
1.931,1.1543,-0.657
1.9211,1.147,-0.6469
1.9272,1.1502,-0.6429
1.9322,1.1464,-0.6469
1.9401,1.145,-0.6435
1.9345,1.1464,-0.6394
1.9374,1.1412,-0.6421
1.9339,1.1368,-0.6447
1.9395,1.1429,-0.6421
1.9345,1.1523,-0.6488
1.9316,1.1538,-0.6441
1.9372,1.1546,-0.6445
1.9328,1.1558,-0.6485
1.9339,1.1488,-0.6422
1.9287,1.15,-0.6355
1.9363,1.1538,-0.6407
1.9407,1.152,-0.6425
1.9325,1.1464,-0.6502
1.9389,1.1467,-0.6445
1.9339,1.1538,-0.6429
1.9307,1.1438,-0.6554
1.9407,1.1497,-0.651
1.9328,1.1514,-0.6497
1.9404,1.15,-0.652
1.9377,1.152,-0.6473
1.9445,1.1573,-0.6448
1.9363,1.1546,-0.6488
1.9366,1.1494,-0.6555
1.9421,1.1596,-0.641
1.9471,1.154,-0.6552
1.9377,1.147,-0.65
1.9377,1.1555,-0.6545
1.9386,1.1491,-0.6571
1.9433,1.1491,-0.6409
1.9372,1.1508,-0.6529
1.9383,1.1549,-0.6555
1.9389,1.159,-0.6475
1.9439,1.1467,-0.6517
1.9401,1.1459,-0.6612
1.9497,1.1424,-0.6543
1.9474,1.1441,-0.6504
1.948,1.1561,-0.6517
1.9471,1.1517,-0.6492
1.9433,1.1584,-0.6409
1.9512,1.1538,-0.6467
1.9456,1.1511,-0.6467
1.9471,1.1538,-0.6498
1.9483,1.1447,-0.6524
1.9465,1.154,-0.6497
1.9488,1.1535,-0.6497
1.9488,1.1529,-0.6466
1.9503,1.1573,-0.6386
1.955,1.154,-0.65
1.95,1.1488,-0.6502
1.9556,1.1508,-0.6616
1.9544,1.1497,-0.6466
1.9529,1.1464,-0.6343
1.9471,1.1482,-0.639
1.9544,1.1462,-0.6491
1.9564,1.1558,-0.6434
1.9579,1.1424,-0.64
1.9518,1.1453,-0.6479
1.955,1.1424,-0.6383
1.9576,1.1447,-0.6445
1.9638,1.1441,-0.6415
1.9564,1.145,-0.6406
1.9643,1.1479,-0.6329
1.9632,1.1467,-0.6358
1.9611,1.1479,-0.6405
1.9623,1.145,-0.6273
