ch1,ch2,ch3
2.0699,1.2452,-0.7629
2.0702,1.2394,-0.773
2.0792,1.2423,-0.7648
2.0824,1.2447,-0.7644
2.0848,1.2429,-0.7619
2.0693,1.2438,-0.7739
2.0737,1.2452,-0.7577
2.0684,1.2429,-0.7634
2.0722,1.2444,-0.7716
2.0769,1.2362,-0.7638
2.0775,1.2365,-0.7765
2.0848,1.2379,-0.7635
2.0842,1.2391,-0.767
2.0865,1.2409,-0.76
2.0845,1.2374,-0.7717
2.0821,1.2406,-0.7719
2.078,1.2376,-0.7567
2.0792,1.2353,-0.7637
2.0816,1.2391,-0.7613
2.0783,1.2347,-0.7654
2.076,1.2306,-0.7635
2.0824,1.2365,-0.7629
2.0836,1.2324,-0.7495
2.0836,1.2336,-0.7542
2.0862,1.2295,-0.7546
2.0862,1.2327,-0.7533
2.0833,1.2254,-0.7597
2.0886,1.2306,-0.7603
2.081,1.228,-0.7499
2.0912,1.2303,-0.764
2.0842,1.2277,-0.7471
2.0871,1.226,-0.7499
2.0906,1.2186,-0.7545
2.0859,1.2233,-0.7556
2.0903,1.2222,-0.751
2.0894,1.2157,-0.7529
2.09,1.2224,-0.7431
2.0883,1.2227,-0.7467
2.0897,1.2163,-0.755
2.0889,1.2189,-0.7517
2.1307,1.216,-0.7514
2.0915,1.2166,-0.7486
2.0886,1.2134,-0.7568
2.0924,1.2105,-0.7312
2.0915,1.2067,-0.7376
2.097,1.2143,-0.7486
2.0962,1.2204,-0.7457
2.0985,1.2029,-0.7374
2.0997,1.2096,-0.7372
2.093,1.2026,-0.7376
2.0982,1.2084,-0.7397
2.0909,1.207,-0.748
2.093,1.2055,-0.7498
2.09,1.2084,-0.7425
2.0962,1.2078,-0.7214
2.0997,1.2026,-0.7409
2.0903,1.2005,-0.7308
2.0985,1.2034,-0.7337
2.097,1.2008,-0.7445
2.0973,1.1991,-0.7257
2.0982,1.2017,-0.7295
2.0973,1.1985,-0.7309
2.1026,1.2055,-0.7287
2.1,1.2011,-0.7309
2.0959,1.1979,-0.7311
2.0944,1.195,-0.7235
2.0959,1.195,-0.7271
2.1006,1.19,-0.7382
2.1014,1.1932,-0.7179
2.0994,1.1856,-0.7207
2.1044,1.1836,-0.7235
2.1035,1.185,-0.7271
2.0985,1.1836,-0.728
2.0979,1.1821,-0.7203
2.0973,1.1809,-0.7213
2.1055,1.185,-0.7147
2.0953,1.1824,-0.7181
2.1058,1.1748,-0.717
2.1087,1.1801,-0.7175
2.1038,1.1824,-0.7157
2.1058,1.1827,-0.707
2.1046,1.183,-0.7267
2.107,1.1804,-0.7081
2.1014,1.1754,-0.7029
2.107,1.1795,-0.7129
2.1032,1.1692,-0.7077
2.1032,1.1704,-0.7051
2.1029,1.173,-0.7018
2.1038,1.1728,-0.704
2.107,1.1646,-0.7032
2.1082,1.169,-0.7046
2.1026,1.1736,-0.7099
2.1029,1.1643,-0.6989
2.1014,1.1698,-0.6972
2.1023,1.1628,-0.6979
2.1035,1.1663,-0.7033
2.1079,1.1757,-0.6973
2.1,1.1625,-0.7018
2.1073,1.1634,-0.6973
2.1117,1.1625,-0.6915
2.1073,1.1622,-0.7056
2.1079,1.1695,-0.6928
2.1093,1.1637,-0.6983
2.1067,1.1502,-0.7005
2.1049,1.1535,-0.6954
2.1014,1.1546,-0.7036
2.112,1.157,-0.6863
2.1073,1.1494,-0.6842
2.0968,1.154,-0.6947
2.1006,1.1538,-0.6988
2.1084,1.1529,-0.6882
2.1052,1.1494,-0.6809
2.1093,1.1462,-0.6991
2.1026,1.1473,-0.6855
2.1044,1.1523,-0.6942
2.102,1.1462,-0.6885
2.1111,1.1453,-0.6783
2.1073,1.1368,-0.6846
2.107,1.1488,-0.6795
2.1073,1.1444,-0.6863
2.1041,1.1432,-0.6824
2.102,1.138,-0.6671
2.0988,1.1412,-0.6887
2.0976,1.1342,-0.6858
2.1035,1.135,-0.6723
2.1038,1.1342,-0.6817
2.1,1.1333,-0.6723
2.1008,1.133,-0.6773
2.1067,1.1453,-0.682
2.1023,1.1359,-0.6698
2.0985,1.1371,-0.6675
2.1046,1.1383,-0.6643
2.1061,1.1368,-0.6422
2.131,1.133,-0.6687
2.0965,1.1269,-0.6719
2.0938,1.1283,-0.6742
2.0868,1.1234,-0.6688
2.0982,1.1231,-0.6752
2.1029,1.1274,-0.6676
2.1011,1.1172,-0.6726
2.1029,1.1269,-0.6659
2.0938,1.1184,-0.6739
2.0979,1.1213,-0.6717
2.0956,1.1169,-0.6673
2.0959,1.1216,-0.6665
2.0906,1.1193,-0.6647
2.0894,1.1251,-0.6742
2.0932,1.116,-0.6666
2.0941,1.116,-0.6576
2.0938,1.1193,-0.6589
2.0892,1.114,-0.6605
2.0953,1.1149,-0.6589
2.0962,1.1225,-0.6529
2.0982,1.1137,-0.6561
2.0982,1.1102,-0.651
2.0848,1.1137,-0.6539
2.0935,1.109,-0.6587
2.088,1.1193,-0.6497
2.0579,1.1096,-0.6454
2.0848,1.1008,-0.6486
