ch1,ch2,ch3
2.0538,1.1362,-0.7007
2.052,1.1435,-0.6982
2.0541,1.145,-0.6975
2.0538,1.133,-0.6992
2.0485,1.1324,-0.7011
2.0544,1.1432,-0.6884
2.0506,1.1412,-0.7078
2.0547,1.145,-0.6967
2.0643,1.1421,-0.7037
2.0611,1.138,-0.698
2.0585,1.138,-0.6932
2.0579,1.1482,-0.6947
2.0506,1.1444,-0.69
2.0535,1.1432,-0.6865
2.0526,1.1412,-0.6989
2.0599,1.1409,-0.6989
2.0561,1.1386,-0.6934
2.0588,1.1444,-0.6961
2.0915,1.1304,-0.701
2.0588,1.1444,-0.6999
2.0576,1.1441,-0.7008
2.059,1.1403,-0.7059
2.0555,1.1438,-0.7045
2.0602,1.1374,-0.7055
2.0552,1.1438,-0.7148
2.052,1.1412,-0.7018
2.0552,1.1432,-0.6992
2.0579,1.1356,-0.7008
2.0471,1.1418,-0.7087
2.0526,1.1412,-0.7108
2.0599,1.1429,-0.698
2.055,1.1383,-0.7004
2.0523,1.1394,-0.7055
2.0555,1.1368,-0.714
2.0503,1.1464,-0.6801
2.0918,1.14,-0.7091
2.0509,1.135,-0.6954
2.0614,1.1348,-0.6994
2.0526,1.1318,-0.7075
2.0561,1.1324,-0.6994
2.0547,1.1397,-0.704
2.0526,1.1318,-0.7087
2.0526,1.1429,-0.6996
2.0526,1.1327,-0.7042
2.0485,1.133,-0.7143
2.0532,1.133,-0.7026
2.0561,1.1403,-0.697
2.055,1.1362,-0.7033
2.0538,1.1327,-0.7026
2.0628,1.1368,-0.7055
2.052,1.1362,-0.697
2.0547,1.135,-0.7045
2.0482,1.1365,-0.7046
2.0538,1.1377,-0.7046
2.0497,1.1342,-0.6998
2.059,1.1377,-0.7011
2.0523,1.1383,-0.6957
2.0523,1.1412,-0.7042
2.057,1.1377,-0.6991
2.0482,1.1362,-0.6998
2.0588,1.1441,-0.7083
2.0593,1.1406,-0.7084
2.059,1.1383,-0.7034
2.0526,1.1359,-0.7056
2.0497,1.1383,-0.7036
2.0585,1.1397,-0.7048
2.055,1.1426,-0.7077
2.0526,1.1412,-0.7053
2.0567,1.14,-0.7078
2.0547,1.1435,-0.6998
2.0634,1.1333,-0.7007
2.0541,1.1383,-0.7055
2.057,1.1365,-0.6973
2.055,1.1391,-0.7002
2.0535,1.14,-0.7081
2.0567,1.1362,-0.7223
2.0585,1.1374,-0.7056
2.052,1.1435,-0.7059
2.0564,1.1421,-0.7086
2.0509,1.1368,-0.7051
2.052,1.1371,-0.7077
2.0555,1.1342,-0.6973
2.0468,1.1342,-0.7122
2.0579,1.1368,-0.7033
2.0623,1.1348,-0.716
2.0529,1.1403,-0.7043
2.052,1.1383,-0.7042
2.0503,1.1359,-0.6958
2.0509,1.1397,-0.6996
2.0514,1.14,-0.7007
2.0535,1.1388,-0.6996
2.0558,1.1324,-0.6966
2.0567,1.1339,-0.6954
2.0514,1.1394,-0.7058
2.0921,1.1391,-0.7001
2.055,1.1447,-0.6994
2.0564,1.1459,-0.6983
2.0561,1.1497,-0.695
2.0561,1.1435,-0.7083
2.0602,1.1491,-0.7084
2.0681,1.1438,-0.701
2.0608,1.1479,-0.7051
2.0593,1.1476,-0.7005
2.0599,1.1426,-0.6954
2.0579,1.1429,-0.6986
2.0664,1.1391,-0.6992
2.0628,1.1362,-0.6976
2.0579,1.1426,-0.7014
2.0552,1.1356,-0.7008
2.052,1.1391,-0.7157
2.0646,1.1421,-0.6766
2.093,1.1362,-0.714
2.0605,1.1429,-0.7018
2.0579,1.15,-0.7021
2.0564,1.1403,-0.6977
2.0602,1.1368,-0.6999
2.057,1.1444,-0.6995
2.0544,1.14,-0.6966
2.0544,1.1418,-0.7081
2.0567,1.1447,-0.7036
2.0544,1.1353,-0.6999
2.0585,1.1473,-0.7023
2.0599,1.1397,-0.6958
2.0532,1.1345,-0.7055
2.0573,1.1415,-0.708
2.0579,1.1371,-0.7089
2.0602,1.1359,-0.704
2.0643,1.1368,-0.7053
2.0564,1.135,-0.6934
2.0535,1.1421,-0.6994
2.0564,1.138,-0.7119
2.0596,1.1426,-0.701
2.0503,1.1356,-0.7046
2.059,1.1438,-0.7002
2.059,1.1345,-0.6957
2.0608,1.1286,-0.7077
2.052,1.1362,-0.704
2.0564,1.1397,-0.6995
2.0666,1.1388,-0.702
2.0544,1.14,-0.7148
2.0576,1.138,-0.7042
2.0532,1.1383,-0.7084
2.0529,1.1383,-0.7039
2.0523,1.1415,-0.6999
2.0567,1.1453,-0.7008
2.0564,1.1391,-0.7064
2.0532,1.1444,-0.7071
2.0517,1.1426,-0.708
2.0526,1.1441,-0.7045
2.0497,1.1336,-0.7105
2.0503,1.1374,-0.6944
2.0538,1.1394,-0.6956
2.0523,1.1435,-0.7011
2.0552,1.1415,-0.6979
2.0541,1.14,-0.6998
2.0485,1.1426,-0.6961
2.0503,1.145,-0.6982
2.059,1.1432,-0.7014
2.0614,1.1406,-0.7002
2.0684,1.1473,-0.7048
2.0628,1.1432,-0.7068
2.0611,1.1292,-0.7078
2.0485,1.135,-0.7046
2.0532,1.138,-0.6958
2.0596,1.1421,-0.7005
2.0646,1.138,-0.6991
2.0529,1.1356,-0.7021
2.0631,1.1388,-0.7052
2.0526,1.14,-0.711
2.0567,1.1426,-0.7132
2.0514,1.1388,-0.7005
2.0544,1.138,-0.702
2.0588,1.1374,-0.6972
2.059,1.1394,-0.6975
2.0514,1.138,-0.6988
2.0576,1.147,-0.7037
2.0567,1.1429,-0.7086
2.0596,1.1456,-0.7007
2.0529,1.1403,-0.6988
2.0558,1.1391,-0.6967
