0,1,2
0.667,-0.084,-0.277
0.652,-0.091,-0.306
0.656,-0.099,-0.33
0.66,-0.084,-0.366
0.645,-0.085,-0.393
0.639,-0.069,-0.418
0.638,-0.046,-0.432
0.643,-0.028,-0.463
0.645,-0.009,-0.494
0.65,0.019,-0.523
0.651,0.058,-0.544
0.651,0.084,-0.558
0.652,0.12,-0.579
0.66,0.158,-0.601
0.666,0.197,-0.62
0.664,0.238,-0.638
0.669,0.275,-0.658
0.683,0.323,-0.67
0.677,0.367,-0.684
0.691,0.416,-0.702
0.699,0.462,-0.716
0.692,0.503,-0.732
0.704,0.544,-0.74
0.718,0.591,-0.739
0.728,0.645,-0.738
0.736,0.69,-0.757
0.738,0.742,-0.749
0.747,0.787,-0.756
0.762,0.833,-0.748
0.765,0.873,-0.746
0.773,0.915,-0.757
0.779,0.958,-0.753
0.78,0.998,-0.717
0.797,1.033,-0.746
0.794,1.065,-0.726
0.807,1.098,-0.71
0.803,1.128,-0.703
0.822,1.158,-0.689
0.833,1.177,-0.675
0.841,1.208,-0.667
0.84,1.213,-0.629
0.862,1.229,-0.628
0.867,1.241,-0.597
0.871,1.25,-0.586
0.87,1.257,-0.572
0.875,1.256,-0.551
0.879,1.249,-0.526
0.883,1.253,-0.507
0.878,1.248,-0.479
0.885,1.232,-0.449
0.897,1.225,-0.424
0.894,1.198,-0.396
0.899,1.177,-0.382
0.887,1.154,-0.348
0.89,1.122,-0.328
0.898,1.095,-0.309
0.89,1.053,-0.292
0.891,1.009,-0.266
0.881,0.977,-0.253
0.88,0.923,-0.229
0.878,0.871,-0.214
0.867,0.823,-0.198
0.872,0.777,-0.207
0.865,0.728,-0.192
0.863,0.693,-0.189
0.854,0.652,-0.204
0.849,0.626,-0.201
0.842,0.594,-0.212
0.849,0.577,-0.221
0.844,0.568,-0.225
0.846,0.543,-0.218
0.842,0.53,-0.22
0.838,0.512,-0.198
0.834,0.483,-0.198
0.817,0.461,-0.184
0.815,0.422,-0.172
0.803,0.388,-0.168
0.788,0.353,-0.139
0.776,0.317,-0.14
0.777,0.265,-0.144
0.764,0.227,-0.141
0.749,0.19,-0.142
0.742,0.155,-0.147
0.734,0.112,-0.157
0.72,0.075,-0.161
0.714,0.044,-0.168
0.708,0.021,-0.197
0.708,-0.002,-0.193
0.696,-0.029,-0.21
0.682,-0.053,-0.237
0.685,-0.07,-0.266
0.674,-0.07,-0.28
0.674,-0.071,-0.317
0.68,-0.076,-0.335
0.668,-0.068,-0.368
0.668,-0.063,-0.385
0.664,-0.046,-0.419
0.667,-0.033,-0.438
0.664,-0.008,-0.469
0.665,0.02,-0.477
0.671,0.047,-0.514
0.669,0.11,-0.54
0.674,0.099,-0.547
0.669,0.14,-0.576
0.68,0.167,-0.588
0.679,0.207,-0.609
0.681,0.243,-0.632
0.685,0.289,-0.643
0.691,0.323,-0.657
0.702,0.365,-0.668
0.708,0.416,-0.69
0.719,0.468,-0.698
0.721,0.515,-0.715
0.725,0.553,-0.723
0.732,0.6,-0.729
0.747,0.647,-0.721
0.765,0.685,-0.733
0.765,0.73,-0.742
0.77,0.78,-0.751
0.775,0.82,-0.743
0.776,0.853,-0.748
0.788,0.891,-0.745
0.797,0.937,-0.731
0.811,0.985,-0.725
0.804,1.012,-0.717
0.816,1.042,-0.712
0.823,1.083,-0.706
0.834,1.106,-0.692
0.835,1.132,-0.678
0.843,1.157,-0.666
0.855,1.189,-0.644
0.862,1.198,-0.644
0.863,1.22,-0.614
0.87,1.224,-0.594
0.866,1.235,-0.58
0.877,1.24,-0.568
0.884,1.255,-0.542
0.891,1.255,-0.534
0.894,1.247,-0.506
0.886,1.236,-0.485
0.897,1.224,-0.447
0.89,1.214,-0.429
0.892,1.201,-0.4
0.901,1.185,-0.373
0.896,1.151,-0.345
0.895,1.113,-0.33
0.895,1.085,-0.301
0.89,1.06,-0.283
0.886,1.008,-0.258
0.885,0.967,-0.246
0.879,0.921,-0.213
0.884,0.875,-0.217
0.875,0.836,-0.199
0.87,0.782,-0.188
0.871,0.738,-0.202
0.868,0.689,-0.2
0.863,0.652,-0.196
0.849,0.621,-0.209
0.852,0.595,-0.213
0.85,0.57,-0.208
0.85,0.555,-0.215
0.849,0.547,-0.217
0.846,0.521,-0.219
0.835,0.511,-0.201
0.83,0.486,-0.196
0.823,0.474,-0.19
0.813,0.436,-0.169
0.802,0.389,-0.152
0.801,0.355,-0.145
0.789,0.316,-0.137
0.773,0.275,-0.131
0.768,0.233,-0.124
0.761,0.189,-0.126
0.751,0.14,-0.138
0.73,0.107,-0.147
0.721,0.081,-0.15
0.723,0.05,-0.167
0.716,0.021,-0.188
0.707,-0.011,-0.205
0.702,-0.022,-0.217
0.688,-0.041,-0.247
0.693,-0.061,-0.263
0.686,-0.068,-0.283
0.678,-0.07,-0.318
0.693,-0.063,-0.329
0.678,-0.057,-0.352
0.674,-0.054,-0.4
0.673,-0.044,-0.41
0.675,-0.02,-0.435
0.672,-0.009,-0.458
0.671,0.022,-0.474
0.676,0.046,-0.501
0.674,0.073,-0.53
0.673,0.104,-0.552
0.681,0.139,-0.565
0.679,0.172,-0.586
0.686,0.204,-0.61
0.687,0.234,-0.638
0.693,0.285,-0.644
0.703,0.322,-0.654
0.711,0.367,-0.679
0.716,0.417,-0.677
0.713,0.452,-0.693
0.724,0.502,-0.712
0.741,0.547,-0.711
0.739,0.589,-0.716
0.74,0.64,-0.732
0.752,0.679,-0.731
0.762,0.731,-0.742
0.767,0.768,-0.732
0.78,0.82,-0.739
0.787,0.857,-0.74
0.787,0.893,-0.735
0.797,0.935,-0.735
0.806,0.972,-0.732
0.811,1.01,-0.715
0.822,1.04,-0.698
0.816,1.076,-0.699
0.833,1.099,-0.687
0.836,1.134,-0.692
0.848,1.151,-0.667
0.847,1.182,-0.648
0.859,1.195,-0.641
0.862,1.217,-0.617
0.874,1.225,-0.605
0.864,1.235,-0.594
0.873,1.237,-0.572
0.877,1.241,-0.545
0.88,1.246,-0.527
0.888,1.234,-0.494
0.892,1.241,-0.471
0.891,1.229,-0.444
0.893,1.216,-0.428
0.901,1.196,-0.409
0.891,1.176,-0.376
0.897,1.153,-0.347
0.893,1.117,-0.335
0.89,1.091,-0.306
0.89,1.051,-0.278
0.894,1.009,-0.271
0.891,0.974,-0.236
0.88,0.934,-0.227
0.88,0.876,-0.205
0.875,0.827,-0.202
0.877,0.791,-0.192
0.867,0.74,-0.205
0.863,0.702,-0.2
0.86,0.67,-0.201
0.857,0.633,-0.201
0.85,0.612,-0.208
0.859,0.593,-0.222
0.847,0.571,-0.227
0.845,0.552,-0.225
0.842,0.541,-0.22
0.832,0.516,-0.201
0.827,0.5,-0.193
0.826,0.476,-0.201
0.81,0.437,-0.17
0.801,0.41,-0.16
0.79,0.366,-0.159
0.785,0.327,-0.14
0.773,0.282,-0.139
0.764,0.238,-0.139
0.753,0.2,-0.134
0.745,0.16,-0.132
0.735,0.125,-0.15
0.724,0.09,-0.165
0.718,0.056,-0.171
0.72,0.031,-0.181
0.71,0.007,-0.207
0.699,-0.012,-0.22
0.701,-0.039,-0.244
0.685,-0.056,-0.258
0.676,-0.057,-0.278
0.672,-0.07,-0.303
0.673,-0.062,-0.328
0.67,-0.069,-0.344
0.668,-0.058,-0.363
0.673,-0.049,-0.404
0.661,-0.03,-0.416
0.67,-0.019,-0.45
0.669,0.005,-0.483
0.673,0.023,-0.495
0.674,0.052,-0.523
0.67,0.085,-0.555
0.675,0.115,-0.575
0.675,0.148,-0.588
0.682,0.192,-0.607
0.688,0.222,-0.614
0.688,0.266,-0.641
0.697,0.31,-0.663
0.694,0.355,-0.681
0.703,0.395,-0.687
0.713,0.435,-0.698
0.718,0.479,-0.716
0.73,0.526,-0.714
0.731,0.571,-0.72
0.747,0.622,-0.719
0.752,0.663,-0.735
0.763,0.714,-0.748
0.768,0.759,-0.74
0.767,0.795,-0.755
0.78,0.827,-0.749
0.78,0.876,-0.755
0.787,0.918,-0.739
0.795,0.958,-0.743
0.807,0.993,-0.729
0.811,1.03,-0.725
0.812,1.057,-0.716
0.815,1.094,-0.696
0.837,1.117,-0.687
0.842,1.138,-0.681
0.852,1.163,-0.658
0.847,1.187,-0.652
0.872,1.207,-0.633
0.862,1.211,-0.616
0.875,1.228,-0.592
0.871,1.234,-0.569
0.88,1.242,-0.554
0.878,1.243,-0.535
0.882,1.242,-0.504
0.89,1.234,-0.488
0.887,1.234,-0.466
0.894,1.223,-0.437
0.892,1.2,-0.413
0.896,1.182,-0.393
0.892,1.152,-0.357
0.896,1.124,-0.34
0.886,1.098,-0.315
0.885,1.058,-0.288
0.89,1.025,-0.271
0.887,0.988,-0.249
0.89,0.935,-0.242
0.874,0.894,-0.212
0.87,0.842,-0.207
0.872,0.799,-0.205
0.872,0.753,-0.189
0.863,0.71,-0.195
0.868,0.682,-0.205
0.851,0.636,-0.21
0.856,0.617,-0.23
0.854,0.587,-0.221
0.853,0.576,-0.235
0.845,0.555,-0.226
0.836,0.54,-0.224
0.834,0.518,-0.224
0.827,0.504,-0.21
0.822,0.486,-0.189
0.812,0.444,-0.176
0.808,0.416,-0.16
0.799,0.379,-0.153
0.79,0.338,-0.152
0.783,0.299,-0.134
0.769,0.262,-0.133
0.756,0.207,-0.129
0.751,0.166,-0.139
0.742,0.135,-0.15
0.734,0.099,-0.156
0.721,0.071,-0.173
0.721,0.039,-0.186
0.713,0.016,-0.199
0.705,-0.015,-0.21
0.699,-0.027,-0.242
0.698,-0.046,-0.257
0.679,-0.062,-0.289
0.681,-0.066,-0.296
0.686,-0.07,-0.32
0.681,-0.063,-0.349
0.674,-0.06,-0.376
0.68,-0.054,-0.411
0.671,-0.038,-0.422
0.667,-0.019,-0.451
0.676,-0.003,-0.476
0.676,0.026,-0.505
0.676,0.054,-0.513
0.677,0.087,-0.546
0.688,0.113,-0.568
0.681,0.141,-0.58
0.684,0.174,-0.595
0.687,0.215,-0.627
0.685,0.251,-0.633
0.694,0.301,-0.655
0.702,0.335,-0.67
0.708,0.381,-0.672
0.712,0.437,-0.693
0.716,0.471,-0.714
0.724,0.519,-0.719
0.729,0.563,-0.727
0.747,0.617,-0.731
0.744,0.652,-0.732
0.752,0.702,-0.742
0.766,0.749,-0.734
0.774,0.788,-0.745
0.777,0.822,-0.741
0.786,0.87,-0.746
0.785,0.906,-0.735
0.799,0.951,-0.741
0.803,0.979,-0.726
0.804,1.017,-0.729
0.822,1.052,-0.712
0.825,1.075,-0.694
0.836,1.106,-0.685
0.839,1.137,-0.671
0.848,1.157,-0.66
0.844,1.182,-0.645
0.858,1.196,-0.621
0.867,1.213,-0.605
0.868,1.226,-0.589
0.874,1.233,-0.579
0.873,1.243,-0.554
0.878,1.246,-0.533
0.89,1.244,-0.507
0.886,1.235,-0.494
0.889,1.235,-0.455
0.897,1.215,-0.445
0.89,1.205,-0.419
0.893,1.184,-0.391
0.899,1.16,-0.369
0.892,1.137,-0.349
0.902,1.103,-0.32
0.89,1.065,-0.292
0.89,1.025,-0.269
0.89,1.0,-0.255
0.89,0.94,-0.232
0.877,0.897,-0.223
0.883,0.847,-0.215
0.877,0.803,-0.215
0.871,0.763,-0.195
0.863,0.721,-0.204
0.867,0.677,-0.192
0.865,0.64,-0.205
0.854,0.614,-0.225
0.861,0.597,-0.205
0.851,0.569,-0.225
0.851,0.555,-0.234
0.834,0.548,-0.23
0.839,0.53,-0.226
0.839,0.507,-0.204
0.828,0.479,-0.198
0.816,0.448,-0.189
0.808,0.413,-0.166
0.797,0.377,-0.152
0.787,0.331,-0.147
0.776,0.29,-0.139
0.77,0.26,-0.139
0.757,0.219,-0.15
0.752,0.179,-0.148
0.781,0.134,-0.138
0.746,0.112,-0.169
0.723,0.075,-0.176
0.716,0.044,-0.185
0.711,0.023,-0.198
0.717,0.014,-0.219
0.715,-0.022,-0.234
0.704,-0.024,-0.268
0.704,-0.041,-0.288
0.703,-0.039,-0.307
0.696,-0.05,-0.325
0.697,-0.052,-0.35
0.685,-0.051,-0.368
0.691,-0.027,-0.396
0.688,-0.023,-0.422
0.692,-0.005,-0.445
0.688,0.018,-0.476
0.694,0.032,-0.488
0.7,0.061,-0.507
0.697,0.091,-0.531
0.697,0.125,-0.558
0.704,0.146,-0.572
0.705,0.18,-0.588
0.711,0.218,-0.6
0.713,0.256,-0.626
0.723,0.292,-0.64
0.712,0.337,-0.656
0.736,0.38,-0.674
0.728,0.407,-0.68
0.739,0.453,-0.692
0.747,0.495,-0.703
0.752,0.54,-0.705
0.757,0.58,-0.715
0.769,0.633,-0.726
0.778,0.671,-0.721
0.782,0.71,-0.73
0.79,0.75,-0.728
0.798,0.79,-0.734
0.799,0.832,-0.728
0.808,0.873,-0.729
0.817,0.913,-0.717
0.828,0.949,-0.722
0.835,0.978,-0.714
0.838,1.012,-0.706
0.846,1.043,-0.686
0.856,1.069,-0.674
0.857,1.099,-0.673
0.863,1.119,-0.657
0.877,1.135,-0.643
0.876,1.152,-0.624
0.878,1.166,-0.606
0.885,1.179,-0.59
0.888,1.186,-0.579
0.898,1.194,-0.552
0.895,1.194,-0.534
0.897,1.204,-0.528
0.904,1.19,-0.5
0.898,1.186,-0.481
0.91,1.18,-0.448
0.904,1.168,-0.426
0.908,1.144,-0.411
0.912,1.116,-0.369
0.913,1.092,-0.351
0.899,1.073,-0.328
0.902,1.04,-0.307
0.9,1.005,-0.284
0.894,0.963,-0.275
0.894,0.919,-0.251
0.886,0.87,-0.24
0.885,0.833,-0.221
0.88,0.788,-0.216
0.877,0.745,-0.208
0.863,0.702,-0.203
0.865,0.665,-0.213
0.859,0.628,-0.221
0.857,0.604,-0.238
0.854,0.582,-0.246
0.851,0.577,-0.253
0.844,0.564,-0.248
0.851,0.557,-0.249
0.841,0.547,-0.249
0.844,0.525,-0.231
0.835,0.505,-0.218
0.831,0.481,-0.187
0.833,0.454,-0.185
0.819,0.407,-0.173
0.825,0.382,-0.156
0.807,0.34,-0.16
0.797,0.303,-0.164
0.786,0.258,-0.156
0.784,0.212,-0.146
0.768,0.175,-0.155
0.759,0.14,-0.178
0.75,0.113,-0.181
0.745,0.073,-0.185
0.737,0.051,-0.211
0.733,0.031,-0.217
0.728,0.01,-0.241
0.723,-0.014,-0.254
0.717,-0.025,-0.281
0.714,-0.034,-0.294
0.715,-0.035,-0.317
0.704,-0.039,-0.333
0.704,-0.026,-0.371
0.698,-0.028,-0.385
0.693,-0.008,-0.414
0.692,-0.007,-0.43
0.696,0.021,-0.455
0.705,0.034,-0.468
0.707,0.059,-0.497
0.711,0.08,-0.514
0.704,0.114,-0.554
0.712,0.138,-0.571
0.708,0.168,-0.588
0.718,0.203,-0.593
0.716,0.242,-0.614
0.72,0.273,-0.625
0.73,0.319,-0.645
0.74,0.356,-0.652
0.735,0.399,-0.677
0.74,0.442,-0.686
0.746,0.488,-0.697
0.756,0.527,-0.721
0.767,0.565,-0.715
0.775,0.619,-0.712
0.776,0.667,-0.732
0.785,0.699,-0.732
0.794,0.737,-0.73
0.802,0.781,-0.732
0.799,0.821,-0.732
0.809,0.863,-0.736
0.809,0.89,-0.715
0.828,0.934,-0.723
0.827,0.963,-0.717
0.837,1.001,-0.697
0.849,1.023,-0.684
0.849,1.051,-0.684
0.852,1.088,-0.677
0.861,1.1,-0.664
0.862,1.124,-0.644
0.878,1.151,-0.644
0.882,1.163,-0.619
0.886,1.169,-0.595
0.89,1.176,-0.584
0.894,1.201,-0.569
0.894,1.189,-0.542
0.899,1.188,-0.512
0.908,1.189,-0.496
0.904,1.184,-0.476
0.899,1.176,-0.467
0.908,1.163,-0.437
0.909,1.148,-0.411
0.909,1.129,-0.391
0.908,1.113,-0.37
0.905,1.077,-0.341
0.909,1.05,-0.321
0.9,1.011,-0.29
0.902,0.983,-0.268
0.888,0.935,-0.251
0.892,0.883,-0.234
0.886,0.844,-0.23
0.88,0.8,-0.216
0.872,0.756,-0.218
0.873,0.72,-0.209
0.862,0.681,-0.208
0.858,0.647,-0.228
0.852,0.621,-0.233
0.855,0.594,-0.241
0.854,0.585,-0.244
0.852,0.564,-0.25
0.849,0.525,-0.252
0.843,0.558,-0.251
0.848,0.533,-0.233
0.845,0.518,-0.218
0.842,0.494,-0.21
0.83,0.471,-0.186
0.824,0.429,-0.183
0.816,0.39,-0.172
0.804,0.358,-0.167
0.797,0.31,-0.152
0.785,0.269,-0.157
0.791,0.231,-0.143
0.768,0.184,-0.156
0.771,0.152,-0.158
0.761,0.125,-0.166
0.747,0.091,-0.18
0.743,0.071,-0.192
0.739,0.045,-0.215
0.732,0.015,-0.231
0.724,0.006,-0.238
0.724,-0.015,-0.265
0.714,-0.03,-0.281
0.714,-0.033,-0.314
0.709,-0.027,-0.339
0.711,-0.03,-0.353
0.699,-0.022,-0.38
0.698,-0.013,-0.398
0.692,-0.006,-0.419
0.698,0.011,-0.438
0.701,0.031,-0.463
0.704,0.064,-0.49
0.702,0.076,-0.505
0.698,0.095,-0.525
0.702,0.128,-0.544
0.711,0.161,-0.57
0.71,0.195,-0.586
0.713,0.224,-0.613
0.719,0.264,-0.617
0.726,0.295,-0.643
0.724,0.335,-0.646
0.735,0.387,-0.679
0.744,0.421,-0.678
0.741,0.465,-0.682
0.75,0.513,-0.698
0.752,0.548,-0.705
0.769,0.592,-0.715
0.772,0.631,-0.713
0.78,0.671,-0.727
0.787,0.717,-0.722
0.797,0.755,-0.724
0.795,0.8,-0.726
0.802,0.843,-0.734
0.801,0.879,-0.716
0.816,0.923,-0.721
0.83,0.944,-0.713
0.835,0.99,-0.713
0.831,1.012,-0.703
0.84,1.036,-0.69
0.844,1.069,-0.692
0.856,1.087,-0.675
0.862,1.124,-0.653
0.872,1.139,-0.639
0.871,1.152,-0.621
0.882,1.165,-0.61
0.882,1.174,-0.59
0.883,1.188,-0.581
0.897,1.206,-0.555
0.897,1.198,-0.537
0.904,1.2,-0.52
0.907,1.192,-0.492
0.907,1.187,-0.474
0.902,1.185,-0.442
0.909,1.168,-0.423
0.904,1.135,-0.394
0.907,1.114,-0.384
0.907,1.084,-0.355
0.895,1.069,-0.327
0.903,1.043,-0.305
0.901,0.995,-0.285
0.901,0.963,-0.269
0.901,0.924,-0.246
0.888,0.873,-0.228
0.886,0.828,-0.23
0.881,0.779,-0.214
0.869,0.741,-0.217
0.877,0.707,-0.206
0.864,0.661,-0.209
0.858,0.634,-0.224
0.849,0.602,-0.234
0.851,0.584,-0.251
0.842,0.581,-0.25
0.852,0.566,-0.257
0.841,0.556,-0.251
0.844,0.537,-0.251
0.84,0.527,-0.232
0.835,0.505,-0.218
0.832,0.478,-0.21
0.83,0.444,-0.194
0.827,0.412,-0.173
0.808,0.379,-0.168
0.804,0.337,-0.157
0.797,0.294,-0.169
0.786,0.246,-0.152
0.774,0.206,-0.152
0.776,0.171,-0.164
0.76,0.13,-0.168
0.759,0.113,-0.176
0.744,0.077,-0.202
0.746,0.053,-0.198
0.732,0.032,-0.215
0.721,0.01,-0.235
0.727,-0.002,-0.261
0.722,-0.027,-0.278
0.717,-0.021,-0.298
0.716,-0.036,-0.319
0.714,-0.032,-0.341
0.7,-0.031,-0.364
0.703,-0.024,-0.381
0.71,-0.014,-0.42
0.7,0.006,-0.431
0.697,0.017,-0.452
0.699,0.04,-0.473
0.702,0.064,-0.49
0.707,0.085,-0.519
0.706,0.121,-0.548
0.713,0.134,-0.56
0.719,0.173,-0.582
0.721,0.216,-0.608
0.729,0.245,-0.616
0.726,0.276,-0.63
0.739,0.328,-0.64
0.733,0.363,-0.665
0.741,0.403,-0.674
0.742,0.442,-0.688
0.76,0.488,-0.693
0.757,0.53,-0.705
0.768,0.573,-0.711
0.77,0.614,-0.718
0.777,0.657,-0.724
0.779,0.699,-0.721
0.792,0.736,-0.728
0.793,0.768,-0.729
0.8,0.808,-0.712
0.813,0.851,-0.726
0.819,0.891,-0.72
0.823,0.927,-0.711
0.835,0.967,-0.707
0.841,0.987,-0.709
0.849,1.021,-0.696
0.852,1.056,-0.684
0.864,1.079,-0.665
0.861,1.099,-0.66
0.87,1.116,-0.644
0.88,1.14,-0.616
0.879,1.154,-0.623
0.889,1.175,-0.605
0.89,1.178,-0.577
0.897,1.186,-0.551
0.895,1.192,-0.544
0.9,1.195,-0.518
0.901,1.194,-0.487
0.901,1.192,-0.475
0.909,1.171,-0.453
0.905,1.17,-0.446
0.904,1.156,-0.415
0.902,1.132,-0.388
0.907,1.107,-0.355
0.909,1.08,-0.339
0.902,1.042,-0.311
0.905,1.02,-0.293
0.903,0.981,-0.277
0.89,0.939,-0.255
0.892,0.897,-0.243
0.89,0.849,-0.229
0.88,0.8,-0.219
0.871,0.754,-0.2
0.866,0.71,-0.205
0.864,0.683,-0.209
0.859,0.647,-0.211
0.851,0.608,-0.219
0.851,0.591,-0.231
0.853,0.59,-0.242
0.859,0.576,-0.248
0.849,0.565,-0.249
0.846,0.552,-0.246
0.848,0.543,-0.23
0.842,0.527,-0.23
0.838,0.495,-0.209
0.828,0.467,-0.185
0.823,0.438,-0.178
0.817,0.393,-0.172
0.8,0.362,-0.154
0.797,0.319,-0.156
0.788,0.272,-0.148
0.783,0.226,-0.141
0.767,0.196,-0.155
0.766,0.161,-0.168
0.76,0.122,-0.17
0.761,0.101,-0.189
0.746,0.075,-0.198
0.733,0.047,-0.222
0.736,0.023,-0.233
0.73,0.006,-0.247
0.716,-0.012,-0.265
0.707,-0.02,-0.28
0.714,-0.034,-0.314
0.711,-0.035,-0.33
0.706,-0.033,-0.348
0.709,-0.027,-0.372
0.706,-0.02,-0.404
0.707,-0.003,-0.422
0.7,-0.0,-0.439
0.707,0.026,-0.456
0.705,0.05,-0.488
0.708,0.081,-0.52
0.707,0.098,-0.521
0.706,0.136,-0.549
0.714,0.158,-0.571
0.71,0.183,-0.592
0.716,0.215,-0.598
0.715,0.262,-0.616
0.725,0.302,-0.628
0.731,0.344,-0.643
0.744,0.384,-0.664
0.74,0.423,-0.677
0.75,0.464,-0.688
0.75,0.509,-0.697
0.758,0.556,-0.7
0.761,0.59,-0.714
0.775,0.6,-0.723
0.776,0.679,-0.711
0.785,0.717,-0.721
0.79,0.757,-0.722
0.802,0.8,-0.711
0.808,0.84,-0.724
0.81,0.883,-0.725
0.814,0.916,-0.716
0.83,0.95,-0.71
0.838,0.985,-0.713
0.839,1.013,-0.695
0.845,1.038,-0.688
0.853,1.078,-0.674
0.865,1.094,-0.669
0.875,1.119,-0.651
0.873,1.134,-0.622
0.872,1.149,-0.619
0.889,1.163,-0.598
0.891,1.167,-0.593
0.902,1.166,-0.564
0.911,1.17,-0.543
0.909,1.171,-0.532
0.915,1.171,-0.498
0.916,1.159,-0.483
0.912,1.155,-0.454
0.92,1.143,-0.454
0.915,1.123,-0.427
0.911,1.099,-0.407
0.91,1.084,-0.382
0.912,1.05,-0.362
0.915,1.026,-0.326
0.914,0.998,-0.311
0.91,0.951,-0.296
0.91,0.917,-0.274
0.908,0.884,-0.256
0.896,0.842,-0.242
0.89,0.795,-0.238
0.885,0.76,-0.233
0.879,0.719,-0.239
0.875,0.686,-0.223
0.862,0.655,-0.238
0.859,0.629,-0.24
0.852,0.6,-0.238
0.85,0.598,-0.26
0.846,0.58,-0.258
0.856,0.572,-0.265
0.85,0.561,-0.259
0.844,0.55,-0.258
0.847,0.536,-0.239
0.84,0.507,-0.227
0.842,0.489,-0.208
0.834,0.453,-0.21
0.828,0.418,-0.198
0.821,0.379,-0.188
0.812,0.343,-0.177
0.813,0.307,-0.182
0.809,0.268,-0.176
0.797,0.236,-0.181
0.79,0.201,-0.18
0.777,0.166,-0.192
0.783,0.131,-0.197
0.773,0.112,-0.215
0.769,0.09,-0.229
0.76,0.068,-0.234
0.761,0.054,-0.266
0.747,0.039,-0.275
0.751,0.032,-0.29
0.744,0.015,-0.301
0.746,0.019,-0.331
0.742,0.009,-0.35
0.742,0.011,-0.367
0.732,0.015,-0.381
0.731,0.028,-0.398
0.736,0.04,-0.422
0.736,0.051,-0.438
0.74,0.058,-0.481
0.735,0.087,-0.486
0.742,0.111,-0.501
0.741,0.13,-0.534
0.745,0.155,-0.552
0.747,0.184,-0.55
0.749,0.212,-0.566
0.752,0.248,-0.594
0.761,0.283,-0.603
0.766,0.32,-0.614
0.766,0.354,-0.642
0.768,0.392,-0.648
0.774,0.423,-0.659
0.788,0.458,-0.657
0.785,0.505,-0.679
0.79,0.538,-0.681
0.798,0.593,-0.678
0.808,0.62,-0.686
0.806,0.659,-0.69
0.817,0.695,-0.701
0.822,0.738,-0.699
0.822,0.771,-0.694
0.83,0.809,-0.699
0.837,0.849,-0.7
0.842,0.881,-0.7
0.847,0.912,-0.686
0.857,0.938,-0.684
0.858,0.966,-0.683
0.862,0.991,-0.668
0.872,1.02,-0.66
0.881,1.045,-0.653
0.88,1.057,-0.644
0.886,1.083,-0.634
0.902,1.099,-0.611
0.893,1.118,-0.592
0.903,1.122,-0.582
0.909,1.138,-0.57
0.91,1.143,-0.55
0.91,1.146,-0.515
0.917,1.136,-0.502
0.918,1.134,-0.485
0.92,1.127,-0.465
0.924,1.155,-0.448
0.929,1.103,-0.427
0.922,1.087,-0.405
0.922,1.064,-0.383
0.928,1.045,-0.361
0.918,1.013,-0.338
0.912,0.98,-0.32
0.914,0.954,-0.293
0.907,0.916,-0.278
0.907,0.887,-0.263
0.901,0.836,-0.267
0.885,0.797,-0.236
0.884,0.764,-0.228
0.883,0.719,-0.233
0.872,0.676,-0.225
0.864,0.659,-0.236
0.864,0.626,-0.242
0.849,0.606,-0.252
0.85,0.594,-0.264
0.849,0.583,-0.268
0.852,0.574,-0.27
0.842,0.559,-0.258
0.842,0.552,-0.259
0.846,0.535,-0.246
0.841,0.512,-0.235
0.838,0.495,-0.222
0.827,0.455,-0.204
0.833,0.42,-0.195
0.825,0.384,-0.192
0.811,0.346,-0.18
0.811,0.312,-0.179
0.812,0.279,-0.175
0.801,0.243,-0.178
0.791,0.203,-0.189
0.778,0.172,-0.192
0.779,0.141,-0.2
0.779,0.113,-0.223
0.774,0.087,-0.236
0.768,0.062,-0.254
0.765,0.056,-0.262
0.755,0.041,-0.287
0.756,0.025,-0.294
0.752,0.022,-0.315
0.748,0.013,-0.319
0.748,0.017,-0.351
0.751,0.016,-0.374
0.745,0.021,-0.406
0.741,0.027,-0.406
0.741,0.035,-0.43
0.737,0.059,-0.444
0.742,0.07,-0.474
0.741,0.082,-0.482
0.75,0.111,-0.503
0.741,0.133,-0.529
0.744,0.163,-0.539
0.744,0.178,-0.56
0.754,0.215,-0.581
0.755,0.246,-0.589
0.764,0.284,-0.611
0.763,0.316,-0.627
0.768,0.35,-0.642
0.78,0.392,-0.659
0.787,0.426,-0.659
0.782,0.472,-0.664
0.788,0.511,-0.673
0.793,0.548,-0.686
0.798,0.59,-0.698
0.806,0.619,-0.697
0.811,0.661,-0.71
0.819,0.693,-0.703
0.819,0.728,-0.702
0.826,0.766,-0.704
0.834,0.811,-0.696
0.841,0.847,-0.7
0.854,0.873,-0.704
0.853,0.9,-0.681
0.858,0.935,-0.686
0.867,0.963,-0.678
0.87,0.977,-0.67
0.88,1.011,-0.659
0.89,1.04,-0.651
0.887,1.059,-0.624
0.897,1.076,-0.611
0.892,1.093,-0.603
0.899,1.106,-0.607
0.91,1.122,-0.565
0.912,1.125,-0.566
0.919,1.136,-0.548
0.916,1.132,-0.528
0.921,1.132,-0.504
0.923,1.134,-0.484
0.93,1.129,-0.465
0.92,1.119,-0.451
0.926,1.106,-0.435
0.925,1.086,-0.409
0.921,1.065,-0.379
0.93,1.055,-0.359
0.927,1.019,-0.34
0.928,0.985,-0.319
0.919,0.954,-0.292
0.916,0.926,-0.281
0.903,0.878,-0.267
0.909,0.837,-0.255
0.9,0.802,-0.249
0.888,0.761,-0.24
